Time, Path, Visible, Target
64.53288,0,1,Rabbit
64.55006,0,1,NorthBlock
64.73578,0,1,NorthBlock
65.55607,0,1,Rabbit
65.81929,0,1,Rabbit
66.34862,0,1,NorthBlock
66.58307,0,1,NorthBlock
67.12872,0,1,Rabbit
0.2598114,0,1,Rabbit
1.140564,0,1,Rabbit
1.495811,0,1,Rabbit
1.739937,0,1,Rabbit
1.793442,0,1,NorthBlock
2.115471,0,1,NorthBlock
2.130615,0,1,Rabbit
2.284294,0,1,Rabbit
2.471901,0,1,NorthBlock
2.628586,0,1,Rabbit
2.840271,0,1,Rabbit
2.878365,0,1,NorthBlock
3.250488,0,1,Rabbit
3.423508,0,1,NorthBlock
4.572624,0,1,NorthBlock
4.773613,0,1,NorthBlock
5.162186,0,1,NorthBlock
5.162186,0,1,Rabbit
5.748138,0,1,NorthBlock
6.298347,0,1,NorthBlock
6.564613,0,1,NorthBlock
6.564613,0,1,Rabbit
6.750389,0,1,NorthBlock
6.750389,0,1,Rabbit
6.990883,0,1,NorthBlock
6.990883,0,1,Rabbit
7.587608,0,1,NorthBlock
7.587608,0,1,Rabbit
8.060425,0,1,Rabbit
8.08773,0,2,NorthBlock
8.482887,0,2,NorthBlock
8.737213,0,2,NorthBlock
9.32531,0,2,NorthBlock
9.806488,0,2,SouthBlock
10.21304,0,2,SouthBlock
16.17048,0,2,Rabbit
16.32428,0,2,Rabbit
16.51183,0,2,Rabbit
17.82082,0,2,Rabbit
18.20934,0,2,Rabbit
0.1770401,0,2,Rabbit
0.3649292,0,2,Rabbit
0.9194183,0,2,Rabbit
1.294724,0,2,Rabbit
1.853424,0,2,NorthBlock
2.197075,0,2,NorthBlock
2.453629,0,2,NorthBlock
2.607956,0,2,Rabbit
2.988083,0,2,Rabbit
3.208916,0,2,NorthBlock
3.488152,0,2,NorthBlock
3.488152,0,2,Rabbit
3.981644,0,2,NorthBlock
4.211723,0,2,NorthBlock
6.904953,0,2,NorthBlock
6.904953,0,2,Rabbit
7.445053,0,2,Rabbit
7.445053,0,2,NorthBlock
7.67392,0,2,NorthBlock
7.67392,0,2,Rabbit
8.115707,0,2,Rabbit
8.115707,0,2,NorthBlock
9.310242,0,3,NorthBlock
9.610016,0,3,NorthBlock
10.05112,0,3,NorthBlock
10.50962,0,3,SouthBlock
10.77534,0,3,SouthBlock
12.09064,0,3,Rabbit
12.11562,0,3,NorthBlock
13.09088,0,3,Rabbit
17.63626,0,3,Rabbit
0.2412796,0,3,Rabbit
0.4843063,0,3,Rabbit
1.010971,0,3,Rabbit
1.362381,0,3,Rabbit
1.659988,0,3,Rabbit
1.996048,0,3,Rabbit
1.996048,0,3,NorthBlock
2.227188,0,3,NorthBlock
2.417267,0,3,NorthBlock
2.728561,0,3,NorthBlock
2.918839,0,3,NorthBlock
3.161057,0,3,NorthBlock
3.331696,0,3,Rabbit
3.482117,0,3,Rabbit
3.503899,0,3,NorthBlock
3.681969,0,3,Rabbit
3.681969,0,3,NorthBlock
3.845367,0,3,Rabbit
3.845367,0,3,NorthBlock
4.164391,0,3,Rabbit
4.286476,0,3,NorthBlock
6.759453,0,3,NorthBlock
7.690674,0,3,NorthBlock
7.801384,0,3,SouthBlock
8.296349,0,3,SouthBlock
8.403496,0,3,NorthBlock
9.970032,0,3,NorthBlock
11.06666,2,3,SouthBlock
11.2863,2,3,SouthBlock
11.5019,2,3,SouthBlock
11.81104,2,3,SouthBlock
18.77879,2,3,Rabbit
19.16399,2,3,Rabbit
20.09464,2,3,Rabbit
20.67832,2,3,Rabbit
0.1520462,2,3,Rabbit
0.3538513,2,3,NorthBlock
1.01564,2,3,Rabbit
1.39785,2,3,Rabbit
1.710831,2,3,Rabbit
2.040955,2,3,NorthBlock
2.064102,2,3,Rabbit
2.341064,2,3,Rabbit
2.60643,2,3,NorthBlock
3.531143,2,3,NorthBlock
3.747925,2,3,NorthBlock
4.13681,2,3,Rabbit
0.3137817,2,3,Rabbit
0.3605347,2,3,NorthBlock
0.6120758,2,3,NorthBlock
1.100693,2,3,NorthBlock
1.449142,2,3,SouthBlock
2.132248,2,3,SouthBlock
2.273193,2,3,NorthBlock
3.101822,2,3,NorthBlock
3.243301,2,3,SouthBlock
4.056458,2,3,SouthBlock
0.07162476,2,3,NorthBlock
0.7594299,2,3,NorthBlock
0.9450531,2,3,NorthBlock
1.509995,2,3,SouthBlock
2.281769,2,3,SouthBlock
2.910492,2,3,NorthBlock
3.65506,2,1,NorthBlock
4.275497,2,1,SouthBlock
4.608994,2,1,SouthBlock
5.703033,2,1,SouthBlock
6.062912,2,1,SouthBlock
11.63704,2,1,Rabbit
11.99081,2,1,Rabbit
12.35023,2,1,Rabbit
0.2832184,2,1,Rabbit
0.7452698,2,1,Rabbit
1.033203,2,1,Rabbit
1.287125,2,1,Rabbit
1.620651,2,1,Rabbit
1.845016,2,1,Rabbit
1.868744,2,1,NorthBlock
2.154633,2,1,Rabbit
2.154633,2,1,NorthBlock
2.361572,2,1,NorthBlock
2.422409,2,1,Rabbit
1.044342,2,1,NorthBlock
1.068253,2,1,Rabbit
1.376755,2,1,Rabbit
1.405884,2,1,NorthBlock
1.781525,1,2,NorthBlock
1.944061,1,2,NorthBlock
2.553223,1,2,NorthBlock
3.112518,1,2,SouthBlock
3.742508,1,2,SouthBlock
11.22038,1,2,Rabbit
0.1038513,1,2,Rabbit
1.089554,1,2,Rabbit
1.681854,1,2,Rabbit
1.984863,1,2,NorthBlock
2.052628,1,2,Rabbit
2.440765,1,2,Rabbit
2.729431,1,2,NorthBlock
3.172546,1,2,NorthBlock
3.172546,1,2,Rabbit
3.394424,1,2,NorthBlock
3.394424,1,2,Rabbit
3.605804,1,2,Rabbit
3.646149,1,2,NorthBlock
5.579193,1,3,NorthBlock
5.758026,1,3,SouthBlock
6.383316,1,3,SouthBlock
10.91296,1,3,Rabbit
11.63689,1,3,Rabbit
14.00729,1,3,Rabbit
0.08532715,1,3,Rabbit
0.299881,1,3,Rabbit
0.6661835,1,3,Rabbit
1.122894,1,3,Rabbit
1.588211,1,3,NorthBlock
1.71582,1,3,Rabbit
2.17186,1,3,Rabbit
2.476776,1,3,NorthBlock
2.693222,1,3,NorthBlock
2.727707,1,3,Rabbit
2.904678,1,3,NorthBlock
2.904678,1,3,Rabbit
3.234543,1,3,NorthBlock
3.281433,1,3,Rabbit
4.024994,1,3,Rabbit
4.41571,1,3,Rabbit
4.830841,1,3,NorthBlock
5.004044,1,3,NorthBlock
5.704102,1,3,NorthBlock
5.758087,1,3,SouthBlock
6.859955,1,3,SouthBlock
6.901825,1,3,NorthBlock
7.833145,1,3,NorthBlock
8.114548,1,3,SouthBlock
8.719925,1,3,SouthBlock
8.858459,1,3,NorthBlock
10.02107,1,3,NorthBlock
10.18947,1,3,SouthBlock
11.80444,1,3,SouthBlock
12.03679,1,1,SouthBlock
12.30869,1,1,SouthBlock
12.51213,1,1,SouthBlock
13.3779,1,1,SouthBlock
13.6306,1,1,SouthBlock
14.64168,1,1,Rabbit
14.82335,1,1,Rabbit
15.04167,1,1,Rabbit
15.36002,1,1,Rabbit
19.1857,1,1,Rabbit
19.42981,1,1,Rabbit
19.64195,1,1,Rabbit
19.91019,1,1,Rabbit
20.3858,1,1,Rabbit
21.20265,1,1,Rabbit
21.45073,1,1,Rabbit
21.64156,1,1,Rabbit
22.17355,1,1,Rabbit
0.2370605,1,1,Rabbit
0.4698486,1,1,Rabbit
0.9374237,1,1,Rabbit
1.569656,1,1,Rabbit
1.876984,1,1,Rabbit
2.010925,1,1,NorthBlock
2.105179,1,1,Rabbit
2.24968,1,1,NorthBlock
2.593811,1,1,NorthBlock
2.772476,1,1,NorthBlock
4.280685,1,1,NorthBlock
4.367142,1,1,Rabbit
5.257568,1,2,NorthBlock
5.470047,1,2,NorthBlock
6.246933,1,2,SouthBlock
6.675583,1,2,SouthBlock
11.96532,1,2,Rabbit
12.7881,1,2,Rabbit
14.21347,1,2,Rabbit
14.36702,1,2,Rabbit
14.87688,1,2,Rabbit
0.8270111,1,2,Rabbit
1.535965,1,2,Rabbit
1.856995,1,2,Rabbit
2.209793,1,2,NorthBlock
2.256439,1,2,Rabbit
2.959808,1,2,Rabbit
3.337006,1,2,Rabbit
3.724136,1,2,NorthBlock
4.824814,1,2,NorthBlock
5.345337,1,1,NorthBlock
5.757721,1,1,SouthBlock
6.36113,1,1,SouthBlock
11.81891,1,1,Rabbit
12.18465,1,1,Rabbit
12.45204,1,1,Rabbit
12.62341,1,1,Rabbit
13.06488,1,1,Rabbit
0.4828491,1,1,Rabbit
1.011993,1,1,Rabbit
1.58992,1,1,Rabbit
1.945313,1,1,NorthBlock
2.335449,1,1,NorthBlock
3.531296,1,1,NorthBlock
3.895355,1,1,NorthBlock
3.911362,1,1,Rabbit
4.620834,1,1,Rabbit
5.342834,2,2,NorthBlock
5.697617,2,2,NorthBlock
6.020493,2,2,SouthBlock
6.402634,2,2,SouthBlock
11.05841,2,2,Rabbit
11.89497,2,2,Rabbit
12.22565,2,2,Rabbit
12.53987,2,2,Rabbit
1.247086,2,2,Rabbit
1.468948,2,2,Rabbit
1.797485,2,2,Rabbit
1.880569,2,2,NorthBlock
1.960632,2,2,Rabbit
2.266525,2,2,NorthBlock
0.3262634,2,2,NorthBlock
0.5230255,2,2,NorthBlock
1.249741,2,2,NorthBlock
1.314514,2,2,SouthBlock
1.513336,2,2,SouthBlock
2.259613,2,2,SouthBlock
3.132401,2,2,NorthBlock
3.660889,2,2,NorthBlock
3.911514,2,2,NorthBlock
0.666626,2,2,NorthBlock
0.666626,2,2,Rabbit
1.206696,2,2,Rabbit
1.390259,2,2,Rabbit
1.390259,2,2,NorthBlock
2.46106,2,2,NorthBlock
2.911301,2,2,Rabbit
3.200729,1,3,Rabbit
4.219772,1,3,SouthBlock
4.486954,1,3,SouthBlock
4.63472,1,3,SouthBlock
4.92659,1,3,SouthBlock
5.294113,1,3,SouthBlock
5.764938,1,3,SouthBlock
6.054916,1,3,SouthBlock
6.245071,1,3,SouthBlock
7.168259,1,3,Rabbit
7.396194,1,3,Rabbit
12.38423,1,3,Rabbit
13.83949,1,3,Rabbit
14.0533,1,3,Rabbit
14.27425,1,3,Rabbit
14.46156,1,3,Rabbit
14.76115,1,3,Rabbit
0.8910522,1,3,Rabbit
1.24353,1,3,Rabbit
1.512299,1,3,Rabbit
1.668152,1,3,Rabbit
2.23584,1,3,NorthBlock
2.255035,1,3,Rabbit
2.577209,1,3,NorthBlock
3.249512,1,3,NorthBlock
3.421265,1,3,NorthBlock
3.486572,1,3,Rabbit
3.579163,1,3,NorthBlock
3.640961,1,3,Rabbit
4.810516,2,1,NorthBlock
4.971161,2,1,NorthBlock
5.476105,2,1,NorthBlock
5.875275,2,1,SouthBlock
6.097748,2,1,SouthBlock
10.77579,2,1,Rabbit
11.42761,2,1,Rabbit
11.80841,2,1,Rabbit
0.37323,2,1,Rabbit
1.169708,2,1,Rabbit
1.584747,2,1,Rabbit
2.020905,2,1,NorthBlock
3.183716,2,1,NorthBlock
3.414703,2,1,NorthBlock
0.6321716,2,1,NorthBlock
1.003662,2,1,NorthBlock
1.040131,2,1,Rabbit
1.323151,2,1,Rabbit
1.323151,2,1,NorthBlock
2.950989,2,3,NorthBlock
3.181335,2,3,NorthBlock
4.139954,2,3,NorthBlock
4.673584,2,3,SouthBlock
4.945709,2,3,SouthBlock
5.32785,2,3,SouthBlock
5.486328,2,3,SouthBlock
10.63403,2,3,Rabbit
11.02673,2,3,Rabbit
11.92096,2,3,Rabbit
12.26523,2,3,Rabbit
12.61798,2,3,Rabbit
12.87238,2,3,Rabbit
1.26358,2,3,Rabbit
1.688782,2,3,Rabbit
1.944733,2,3,NorthBlock
2.267181,2,3,NorthBlock
2.419769,2,3,Rabbit
2.497772,2,3,NorthBlock
0.5020447,2,3,NorthBlock
0.6820068,2,3,NorthBlock
1.208588,2,3,NorthBlock
1.61264,2,3,SouthBlock
2.197845,2,3,SouthBlock
