4/8/2022 6:29:35 PM
9.682938,0,2,0
4/8/2022 6:34:30 PM
8.364464,0,2,1
7.044998,0,3,1
8.323334,2,1,1
0.3026886,1,1,1
4.743774,2,2,1
0.4997864,1,1,1
4.105072,1,3,1
4.766663,2,3,1
2.240295,2,2,1
0.3633881,2,3,1
3.902374,1,2,0
4.300568,1,2,1
3.444977,1,3,1
3.948395,2,1,1
