4/18/2022 8:20:23 AM
4.77256,0,2,1
4.725639,0,3,1
9.081017,1,1,0
4/18/2022 8:22:13 AM
4.186272,1,1,1
3.987202,1,2,1
10.41667,2,1,0
1.942825,1,3,1
3.763885,2,2,1
0.2085876,2,2,1
0.6668854,2,3,1
3.184494,1,2,0
4/18/2022 8:25:10 AM
3.18976,1,2,0
7.221001,2,1,1
2.347355,1,3,1
10.4153,2,3,0
