5/3/2022 6:08:23 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.01206207,0,1,-3.023952,1.589945,-3.115792,-3,0,3,True
0.02109528,0,1,-3.030857,1.588273,-3.112517,-3,0,3,True
0.02295685,0,1,-3.040415,1.588882,-3.108058,-3,0,3,True
0.01370239,0,1,-3.048618,1.589622,-3.101314,-3,0,3,True
0.0233078,0,1,-3.058042,1.589679,-3.092599,-3,0,3,True
0.01398468,0,1,-3.064394,1.592088,-3.079447,-3,0,3,True
0.02275848,0,1,-3.064569,1.595442,-3.060209,-3,0,3,True
0.02107239,0,1,-3.058471,1.595816,-3.028487,-3,0,3,True
0.01318359,0,1,-3.043647,1.593524,-2.988152,-3,0,3,True
0.01382446,0,1,-3.023641,1.586734,-2.947801,-3,0,3,True
0.02458954,0,1,-2.997668,1.584753,-2.900261,-3,0,3,True
0.01939392,0,1,-2.978671,1.583422,-2.858426,-3,0,3,True
0.01075745,0,1,-2.966502,1.581978,-2.814535,-3,0,3,True
0.01068878,0,1,-2.962018,1.58121,-2.773474,-3,0,3,True
0.01145935,0,1,-2.961859,1.577535,-2.724841,-3,0,3,True
0.01834106,0,1,-2.969077,1.56857,-2.674097,-3,0,3,True
0.01156616,0,1,-2.983738,1.557716,-2.615516,-3,0,3,True
0.01533508,0,1,-2.998244,1.571181,-2.557809,-3,0,3,True
0.07104492,0,1,-3.006339,1.592096,-2.477948,-3,0,3,True
0.01037598,0,1,-3.000144,1.597057,-2.418593,-3,0,3,True
0.0197525,0,1,-2.991733,1.597016,-2.365974,-3,0,3,True
0.02309418,0,1,-2.973089,1.590966,-2.302973,-3,0,3,True
0.01869202,0,1,-2.949064,1.597914,-2.241751,-3,0,3,True
0.02110291,0,1,-2.933843,1.609359,-2.185008,-3,0,3,True
0.01333618,0,1,-2.929263,1.616009,-2.137774,-3,0,3,True
0.1211395,0,1,-2.930625,1.619087,-2.085345,-2.921012,0,2.992101,True
0.2327728,0,1,-2.93867,1.616455,-2.030638,-2.832063,0,2.983206,True
0.3339539,0,1,-2.951033,1.611068,-1.98259,-2.750342,0,2.975034,True
0.4447479,0,1,-2.968417,1.61204,-1.931075,-2.663798,0,2.96638,True
0.555603,0,1,-2.980317,1.620667,-1.87841,-2.574097,0,2.95741,True
0.6780853,0,1,-2.979056,1.62287,-1.822986,-2.485161,0,2.948516,True
0.7890167,0,1,-2.960003,1.619717,-1.773533,-2.388523,0,2.938852,True
