Time, Path, Visible, Target
130.1609,0,1,Rabbit
130.3578,0,1,Rabbit
130.8926,0,1,Rabbit
133.4047,0,1,NorthBlock
133.7362,0,1,NorthBlock
133.7362,0,1,Rabbit
0.1850586,0,1,Rabbit
0.7569885,0,1,NorthBlock
1.311188,0,1,NorthBlock
1.311188,0,1,Rabbit
1.476028,0,1,NorthBlock
1.476028,0,1,Rabbit
1.664841,0,1,Rabbit
1.858521,0,1,Rabbit
2.221542,0,1,Rabbit
2.441833,0,1,Rabbit
3.033401,0,1,Rabbit
3.365753,0,1,NorthBlock
3.740784,0,1,NorthBlock
3.740784,0,1,Rabbit
3.938934,0,1,Rabbit
3.938934,0,1,NorthBlock
4.975021,0,1,NorthBlock
4.975021,0,1,Rabbit
5.128738,0,1,Rabbit
5.128738,0,1,NorthBlock
5.419617,0,1,Rabbit
5.419617,0,1,NorthBlock
5.575684,0,1,Rabbit
5.575684,0,1,NorthBlock
5.962891,0,1,Rabbit
5.962891,0,1,NorthBlock
6.540146,0,1,Rabbit
6.540146,0,1,NorthBlock
7.050537,0,1,NorthBlock
7.050537,0,1,Rabbit
7.509048,0,1,Rabbit
7.956314,0,1,Rabbit
7.956314,0,1,NorthBlock
8.282715,0,1,Rabbit
8.607727,0,1,Rabbit
8.607727,0,1,NorthBlock
8.835785,0,1,NorthBlock
9.832977,0,1,NorthBlock
9.832977,0,1,Rabbit
9.984314,0,1,NorthBlock
9.984314,0,1,Rabbit
10.17113,0,1,NorthBlock
10.53506,0,2,NorthBlock
14.101,0,2,Rabbit
14.76939,0,2,Rabbit
15.25703,0,2,SouthBlock
15.65648,0,2,SouthBlock
16.02461,0,2,SouthBlock
16.85643,0,2,SouthBlock
17.59039,0,2,SouthBlock
23.72006,0,2,Rabbit
24.02258,0,2,Rabbit
24.62849,0,2,Rabbit
25.91939,0,2,NorthBlock
26.29675,0,2,Rabbit
27.69862,0,2,Rabbit
28.37476,0,2,Rabbit
28.74306,0,2,Rabbit
0.5334015,0,2,Rabbit
0.6649475,0,2,NorthBlock
1.444824,0,2,NorthBlock
1.465469,0,2,Rabbit
1.888153,0,2,Rabbit
2.3004,0,2,Rabbit
2.325012,0,2,NorthBlock
3.676392,0,2,NorthBlock
3.676392,0,2,Rabbit
4.259796,0,2,Rabbit
4.662689,0,2,NorthBlock
4.918686,0,2,NorthBlock
5.086212,0,2,NorthBlock
5.2733,0,2,NorthBlock
5.621048,0,2,NorthBlock
5.896423,0,2,NorthBlock
7.24118,0,2,NorthBlock
8.176849,0,2,NorthBlock
8.176849,0,2,Rabbit
8.906158,0,2,Rabbit
8.906158,0,2,NorthBlock
9.051498,0,2,Rabbit
9.309692,0,2,Rabbit
9.373611,0,2,NorthBlock
10.2845,0,2,NorthBlock
10.30165,0,2,Rabbit
10.80376,0,3,NorthBlock
12.60829,0,3,NorthBlock
12.60829,0,3,Rabbit
12.81502,0,3,NorthBlock
12.81502,0,3,Rabbit
12.9928,0,3,Rabbit
13.86354,0,3,SouthBlock
15.8567,0,3,SouthBlock
16.39166,0,3,SouthBlock
22.31004,0,3,Rabbit
22.54643,0,3,Rabbit
23.06764,0,3,Rabbit
23.33575,0,3,NorthBlock
23.67676,0,3,NorthBlock
23.8584,0,3,Rabbit
24.06505,0,3,Rabbit
25.73291,0,3,NorthBlock
26.19879,0,3,NorthBlock
28.02118,0,3,Rabbit
28.21405,0,3,Rabbit
28.39758,0,3,Rabbit
28.62024,0,3,Rabbit
29.19963,0,3,Rabbit
29.5307,0,3,Rabbit
0.3856964,0,3,Rabbit
0.608429,0,3,Rabbit
0.7985992,0,3,Rabbit
0.9515076,0,3,Rabbit
1.029007,0,3,NorthBlock
1.329132,0,3,NorthBlock
1.376923,0,3,Rabbit
1.661804,0,3,Rabbit
1.973297,0,3,Rabbit
2.225616,0,3,Rabbit
2.462784,0,3,Rabbit
2.728638,0,3,Rabbit
3.049026,0,3,Rabbit
3.204865,0,3,Rabbit
3.39537,0,3,Rabbit
3.584656,0,3,Rabbit
3.762146,0,3,NorthBlock
4.04982,0,3,NorthBlock
4.095154,0,3,Rabbit
4.250168,0,3,Rabbit
4.250168,0,3,NorthBlock
4.493454,0,3,NorthBlock
9.400055,0,3,NorthBlock
9.702179,0,3,SouthBlock
10.35854,0,3,SouthBlock
10.89105,2,3,NorthBlock
11.99055,2,3,NorthBlock
12.19225,2,3,NorthBlock
12.42329,2,3,Rabbit
13.034,2,3,Rabbit
13.78722,2,3,SouthBlock
13.99861,2,3,SouthBlock
14.3658,2,3,SouthBlock
14.73314,2,3,SouthBlock
15.99663,2,3,SouthBlock
16.33228,2,3,SouthBlock
16.51912,2,3,SouthBlock
16.71054,2,3,SouthBlock
19.76341,2,3,Rabbit
20.07625,2,3,Rabbit
22.03023,2,3,Rabbit
22.28625,2,3,Rabbit
22.59735,2,3,Rabbit
0.6005859,2,3,Rabbit
0.9680328,2,3,Rabbit
1.410522,2,3,Rabbit
1.588577,2,3,Rabbit
1.755966,2,3,Rabbit
1.954071,2,3,NorthBlock
2.002258,2,3,Rabbit
2.176437,2,3,NorthBlock
2.176437,2,3,Rabbit
2.33313,2,3,Rabbit
2.530457,2,3,Rabbit
2.743561,2,3,NorthBlock
2.957031,2,3,NorthBlock
3.111618,2,3,NorthBlock
3.435364,2,3,NorthBlock
3.435364,2,3,Rabbit
3.786026,2,3,NorthBlock
3.786026,2,3,Rabbit
4.120529,2,3,Rabbit
0.671051,2,3,Rabbit
0.9393616,2,3,Rabbit
1.60527,2,3,SouthBlock
3.094803,2,3,SouthBlock
3.793625,2,3,NorthBlock
0.1453705,2,3,NorthBlock
0.3902283,2,3,SouthBlock
1.115021,2,3,SouthBlock
1.388718,2,3,NorthBlock
1.878418,2,3,NorthBlock
1.959595,2,3,SouthBlock
3.497833,1,2,SouthBlock
3.8983,1,2,NorthBlock
5.687759,1,2,NorthBlock
5.731522,1,2,Rabbit
5.904587,1,2,NorthBlock
13.11705,1,2,Rabbit
13.73856,1,2,Rabbit
14.22525,1,2,Rabbit
14.48314,1,2,Rabbit
15.07208,1,2,Rabbit
0.07720947,1,2,Rabbit
0.3089447,1,2,Rabbit
0.6550903,1,2,Rabbit
1.598541,1,2,Rabbit
2.019714,1,2,NorthBlock
2.042297,1,2,Rabbit
2.399918,1,2,Rabbit
3.220535,1,2,SouthBlock
3.363693,1,2,NorthBlock
3.607788,1,2,NorthBlock
3.607788,1,2,Rabbit
3.988251,1,2,Rabbit
4.378723,1,2,Rabbit
4.619507,1,2,Rabbit
5.007431,1,2,Rabbit
5.27536,1,2,Rabbit
6.162979,1,2,SouthBlock
7.330475,1,2,SouthBlock
7.465332,1,2,NorthBlock
7.739059,1,2,NorthBlock
8.727585,1,1,NorthBlock
9.551086,1,1,NorthBlock
10.15056,1,1,SouthBlock
10.98273,1,1,SouthBlock
14.68011,1,1,Rabbit
15.84689,1,1,Rabbit
16.56821,1,1,Rabbit
0.3413391,1,1,Rabbit
0.7804871,1,1,Rabbit
1.154266,1,1,Rabbit
1.821289,1,1,Rabbit
2.05127,1,1,NorthBlock
2.096497,1,1,Rabbit
2.354034,1,1,NorthBlock
3.411133,1,1,NorthBlock
3.411133,1,1,Rabbit
