4/1/2022 4:36:30 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.008575439,0,1,-3.05346,1.569151,-2.504172,0.06797902,-0.02360409,0.02929537,-3,0,3.5,True
0.01155281,0,1,-3.041894,1.574216,-2.501313,0.07220906,-0.01861835,0.02701049,-3,0,3.5,True
0.01424026,0,1,-3.02692,1.574959,-2.49968,0.07317667,-0.01576618,0.02538108,-3,0,3.5,True
0.01094818,0,1,-3.006169,1.575412,-2.498831,0.07101212,-0.01111145,0.0236763,-3,0,3.5,True
0.0111618,0,1,-2.986801,1.575053,-2.497833,0.06984675,-0.003315931,0.02398739,-3,0,3.5,True
0.01094055,0,1,-2.965491,1.574195,-2.493045,0.07387516,0.001799221,0.02441133,-3,0,3.5,True
0.01145458,0,1,-2.949513,1.57284,-2.488194,0.06843955,0.0005893591,0.02838376,-3,0,3.5,True
0.01081944,0,1,-2.940225,1.572181,-2.484492,0.05605941,0.0003325741,0.03286258,-3,0,3.5,True
0.01122284,0,1,-2.936733,1.568783,-2.481848,0.05229575,-0.004280905,0.03953442,-3,0,3.5,True
0.01105022,0,1,-2.937659,1.571853,-2.472139,0.05629453,-0.01031682,0.03992996,-3,0,3.5,True
0.01125908,0,1,-2.943202,1.567397,-2.457028,0.04731108,-0.01150539,0.03622746,-3,0,3.5,True
0.01163387,0,1,-2.954082,1.556013,-2.438912,0.001160342,-0.01186896,0.04157273,-3,0,3.5,True
0.01176548,0,1,-2.970934,1.54046,-2.423462,-0.06509857,-0.01085164,0.03574211,-3,0,3.5,True
0.01165485,0,1,-2.992711,1.522811,-2.408817,-0.1380443,-0.0006610977,0.03324155,-3,0,3.5,True
0.0119791,0,1,-3.015615,1.515382,-2.391821,-0.1594637,0.01259035,0.03467561,-3,0,3.5,True
0.01076508,0,1,-3.031676,1.511678,-2.368467,-0.1438431,0.01968867,0.03205319,-3,0,3.5,True
0.01130676,0,1,-3.037646,1.522506,-2.334945,-0.1031564,0.01855902,0.02233381,-3,0,3.5,True
0.01151752,0,1,-3.035454,1.524908,-2.293552,-0.05667578,0.00633377,0.03075229,-3,0,3.5,True
0.01401997,0,1,-3.025455,1.519933,-2.241975,-0.03135753,-0.01218418,0.03338158,-3,0,3.5,True
0.0144701,0,1,-3.010006,1.516835,-2.17129,-0.008917723,-0.01065633,0.02538917,-3,0,3.5,True
0.01122856,0,1,-2.988438,1.532136,-2.083176,0.02481173,-0.005652773,0.02589714,-3,0,3.5,True
0.01123333,0,1,-2.970795,1.548755,-1.99874,0.03118702,-0.006018796,0.03256166,-3,0,3.5,True
0.01145935,0,1,-2.965609,1.556061,-1.924158,0.02617672,-0.01529744,0.04562849,-3,0,3.5,True
0.01192188,0,1,-2.970059,1.560289,-1.858294,0.0142779,-0.01628159,0.03688158,-3,0,3.5,True
0.06679344,0,1,-2.974852,1.555627,-1.77603,0.02816626,-0.00926546,0.02025348,-2.955472,0,3.5,True
0.1779861,0,1,-2.978636,1.539055,-1.682561,0.03734396,-0.007583707,0.02122533,-2.866599,0,3.5,True
0.2890654,0,1,-2.986969,1.531138,-1.582954,0.03402623,-0.01928498,0.03391664,-2.777782,0,3.5,True
0.4000664,0,1,-2.998908,1.547539,-1.479851,0.04142766,-0.03952828,0.04887252,-2.689025,0,3.5,True
0.5002937,0,1,-2.999031,1.556215,-1.391813,0.04966472,-0.05535467,0.03194926,-2.608358,0,3.5,True
0.6106386,0,1,-2.986784,1.561692,-1.307135,0.02768763,-0.08138066,0.03796332,-2.520213,0,3.5,True
0.7214403,0,1,-2.967751,1.558578,-1.220415,0.02917872,-0.1068298,0.04540041,-2.431583,0,3.5,True
0.8221664,0,1,-2.943088,1.543501,-1.132951,0.03638301,-0.1238964,0.03702217,-2.351629,0,3.5,True
0.92379,0,1,-2.904601,1.527443,-1.035535,0.04262328,-0.1355738,0.02834112,-2.270943,0,3.5,True
1.033147,0,1,-2.846996,1.535569,-0.9189259,0.07721093,-0.1471917,0.01897536,-2.182599,0,3.5,True
1.143373,0,1,-2.79442,1.54963,-0.8131105,0.08506691,-0.164058,0.02626058,-2.093981,0,3.5,True
1.243613,0,1,-2.760177,1.560089,-0.7321635,0.05252068,-0.1832333,0.04472276,-2.013179,0,3.5,True
1.348381,0,1,-2.72656,1.566688,-0.6535259,0.02815496,-0.1982222,0.04168016,-1.930804,0,3.5,True
1.45242,0,1,-2.685983,1.560527,-0.5661174,0.04311791,-0.2028391,0.01960657,-1.847354,0,3.5,True
1.553404,0,1,-2.642094,1.540057,-0.4708844,0.05284023,-0.2024166,0.01962821,-1.766198,0,3.5,True
1.654018,0,1,-2.599233,1.529441,-0.3671762,0.0552705,-0.2044386,0.03488785,-1.685569,0,3.5,True
1.754371,0,1,-2.557041,1.543009,-0.2583176,0.07267038,-0.2163939,0.05005265,-1.605538,0,3.5,True
1.865377,0,1,-2.502424,1.557636,-0.1540371,0.05619554,-0.2207059,0.02725548,-1.51695,0,3.5,True
1.976086,0,1,-2.442182,1.562665,-0.06575121,0.02231046,-0.2239781,0.04090166,-1.427738,0,3.5,True
2.079382,0,1,-2.380717,1.551539,0.01387297,0.02238155,-0.2326502,0.04667042,-1.347601,0,3.5,True
2.187094,0,1,-2.300205,1.529809,0.105378,0.02017724,-0.2451549,0.04573169,-1.259561,0,3.5,True
2.287195,0,1,-2.21483,1.52348,0.1874522,0.02094001,-0.2518782,0.03858999,-1.179253,0,3.5,True
2.398324,0,1,-2.116861,1.538528,0.2750529,0.02922807,-0.2641422,0.03231593,-1.090459,0,3.5,True
2.498365,0,1,-2.043631,1.553645,0.3487591,0.02005281,-0.2806621,0.06087416,-1.009855,0,3.5,True
2.609098,0,1,-1.975532,1.565054,0.4277352,-0.00549269,-0.2909165,0.06520909,-0.9215721,0,3.5,True
2.70962,0,1,-1.912116,1.557174,0.5047878,0.0001000342,-0.2892926,0.05030902,-0.8408737,0,3.5,True
2.820289,0,1,-1.834044,1.528133,0.60013,0.007104735,-0.2857116,0.05413746,-0.7524101,0,3.5,True
2.920308,0,1,-1.762415,1.517179,0.6958283,0.008995433,-0.2835825,0.06596459,-0.6727157,0,3.5,True
3.020336,0,1,-1.691196,1.529945,0.797201,0.01829357,-0.287914,0.06729105,-0.5928932,0,3.5,True
3.122038,0,1,-1.6181,1.541642,0.8831843,-0.009324986,-0.2853041,0.0411828,-0.5124099,0,3.5,True
3.232453,0,1,-1.536198,1.546085,0.9581214,-0.03857311,-0.2888405,0.05516976,-0.4241562,0,3.5,True
3.333044,0,1,-1.451871,1.535551,1.028466,-0.03204295,-0.2978565,0.06681917,-0.3429061,0,3.5,True
3.43738,0,1,-1.353222,1.512288,1.103225,-0.03023842,-0.3118052,0.06634287,-0.2593299,0,3.5,True
3.540434,0,1,-1.24308,1.503857,1.176516,-0.0252915,-0.3221072,0.06370084,-0.1764434,0,3.5,True
3.641756,0,1,-1.13084,1.524269,1.250846,-0.01442001,-0.332056,0.06105192,-0.09510189,0,3.5,True
3.741852,0,1,-1.03952,1.541292,1.324295,-0.02841526,-0.3445702,0.08480732,-0.0150085,0,3.5,True
3.842125,0,1,-0.9592044,1.549128,1.3983,-0.06064408,-0.3474019,0.09342325,0.06503606,0,3.5,True
3.942472,0,1,-0.8765023,1.535154,1.477569,-0.07767753,-0.3403347,0.08643718,0.1452027,0,3.5,True
4.053185,0,1,-0.78056,1.505537,1.572428,-0.07984067,-0.3381291,0.086481,0.2335587,0,3.5,True
4.163666,0,1,-0.6822608,1.500936,1.677531,-0.06348553,-0.3461542,0.09172655,0.3219361,0,3.5,True
4.263994,0,1,-0.5934322,1.520214,1.770309,-0.03943763,-0.3557191,0.086813,0.4021058,0,3.5,True
4.364304,0,1,-0.5069671,1.537527,1.847192,-0.05972118,-0.3595149,0.08292447,0.4825318,0,3.5,True
4.474476,0,1,-0.411689,1.540738,1.924147,-0.06134053,-0.3687074,0.09069229,0.5709061,0,3.5,True
4.585373,0,1,-0.305871,1.516754,2.005055,-0.05089287,-0.3851161,0.09938905,0.6595383,0,3.5,True
4.685631,0,1,-0.1984503,1.499286,2.079418,-0.05387078,-0.3968647,0.09251855,0.7392457,0,3.5,True
4.796812,0,1,-0.06738901,1.511976,2.159184,-0.04581459,-0.4070073,0.07930925,0.828299,0,3.5,True
4.896868,0,1,0.03634882,1.526683,2.229418,-0.04124662,-0.4213442,0.1074168,0.9084519,0,3.5,True
5.007326,0,1,0.1334651,1.541662,2.306279,-0.06137703,-0.4268021,0.1161264,0.996988,0,3.5,True
