4/6/2022 12:57:23 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.009616852,0,1,-2.988828,0.3157282,-0.7404953,-0.08979893,0.0320329,0.06411512,-4.039,0,3.6,True
0.1106491,0,1,-2.989177,0.3015366,-0.7430159,-0.1361417,0.01880641,0.05959205,-3.960118,0,3.592112,True
0.2210617,0,1,-2.985791,0.2995297,-0.7582136,-0.134994,0.02364895,0.0580864,-3.871658,0,3.583266,True
0.3322678,0,1,-2.974642,0.2958215,-0.8011819,-0.1395258,0.03179186,0.06243402,-3.783572,0,3.574457,True
0.4435349,0,1,-2.95717,0.3028846,-0.8533217,-0.09341124,0.05050807,0.05484411,-3.694979,0,3.565598,True
0.5542183,0,1,-2.93748,0.3104148,-0.9002782,-0.05429305,0.06992501,0.05426574,-3.606508,0,3.556751,True
0.6648827,0,1,-2.923002,0.3211889,-0.9330984,-0.02777415,0.05825359,0.07065815,-3.51871,0,3.547971,True
0.7650299,0,1,-2.914465,0.329792,-0.9541603,-0.008076922,0.03486064,0.06536093,-3.43902,0,3.540002,True
0.8654671,0,1,-2.910996,0.3332818,-0.9623915,0.002969092,0.01766845,0.05421252,-3.358951,0,3.531995,True
0.9757767,0,1,-2.910222,0.3380573,-0.9577013,0.01991076,-0.001783186,0.05204506,-3.271035,0,3.523203,True
1.076336,0,1,-2.912548,0.3415854,-0.9439708,0.03698599,-0.0207054,0.05401737,-3.191284,0,3.515228,True
1.176514,0,1,-2.917456,0.3445274,-0.9269544,0.03985025,-0.03913131,0.05366115,-3.111476,0,3.507247,True
1.286983,0,1,-2.924815,0.346241,-0.9090525,0.04608854,-0.05500825,0.05519003,-3.023174,0,3.498417,True
1.387012,0,1,-2.931984,0.3475341,-0.8933159,0.05073741,-0.06757201,0.05865625,-2.943743,0,3.490474,True
1.4981,0,1,-2.939164,0.3462863,-0.8778216,0.0570748,-0.07942525,0.0590223,-2.855389,0,3.481639,True
1.598454,0,1,-2.942428,0.3437779,-0.8653976,0.06251935,-0.08828288,0.06106061,-2.775542,0,3.473654,True
1.709229,0,1,-2.937978,0.3442993,-0.8530775,0.06392944,-0.09994769,0.05773032,-2.687237,0,3.464823,True
1.820137,0,1,-2.92516,0.3435992,-0.8439595,0.06879583,-0.110645,0.05652152,-2.598917,0,3.455992,True
1.920277,0,1,-2.906021,0.3417946,-0.8385206,0.07074019,-0.1181383,0.05998524,-2.51923,0,3.448023,True
2.030968,0,1,-2.871705,0.3387322,-0.8325654,0.07175123,-0.1290601,0.06291464,-2.431035,0,3.439203,True
2.131458,0,1,-2.824791,0.3337003,-0.8228689,0.07132744,-0.1418962,0.05730376,-2.351202,0,3.43122,True
2.242165,0,1,-2.761049,0.3242021,-0.8068157,0.06673104,-0.1500579,0.05109401,-2.262952,0,3.422395,True
2.342243,0,1,-2.697392,0.322437,-0.7799064,0.06625295,-0.1601465,0.05505759,-2.183317,0,3.414432,True
2.442398,0,1,-2.633494,0.3280743,-0.7375675,0.05673966,-0.1694093,0.06271394,-2.103591,0,3.406459,True
2.5438,0,1,-2.564051,0.3147343,-0.679279,0.06918966,-0.1727198,0.05070347,-2.02347,0,3.398447,True
2.652859,0,1,-2.487249,0.2998096,-0.5999819,0.05839422,-0.1814674,0.05876155,-1.936131,0,3.389713,True
2.763748,0,1,-2.415229,0.3039192,-0.5056702,0.07566877,-0.1880415,0.05392737,-1.847841,0,3.380884,True
2.864021,0,1,-2.350693,0.3214552,-0.4259688,0.07774536,-0.1837749,0.04609514,-1.768176,0,3.372917,True
2.974663,0,1,-2.28208,0.3450254,-0.356486,0.05885441,-0.1738615,0.05630789,-1.679813,0,3.364081,True
3.074768,0,1,-2.214009,0.3441925,-0.2913252,0.0658712,-0.1722146,0.05546824,-1.600278,0,3.356128,True
3.175583,0,1,-2.137743,0.3329598,-0.2246276,0.06678098,-0.1797696,0.06027422,-1.5203,0,3.34813,True
3.286407,0,1,-2.040612,0.3186244,-0.1517784,0.08020011,-0.1836086,0.05314239,-1.431868,0,3.339287,True
3.397255,0,1,-1.935667,0.3216995,-0.08192839,0.08247205,-0.1759811,0.05734371,-1.343344,0,3.330434,True
3.497292,0,1,-1.843326,0.3321097,-0.01679958,0.08666065,-0.1729851,0.05463839,-1.263852,0,3.322485,True
3.608063,0,1,-1.750768,0.3530902,0.06228624,0.07652958,-0.1773933,0.06467544,-1.175705,0,3.31367,True
3.708305,0,1,-1.668197,0.343088,0.141683,0.07020716,-0.1766904,0.05774394,-1.09577,0,3.305677,True
3.819237,0,1,-1.575133,0.3169364,0.2368001,0.0637413,-0.1767355,0.05711965,-1.007568,0,3.296857,True
3.93,0,1,-1.48156,0.3067726,0.3446311,0.06811996,-0.1757359,0.05081375,-0.9193909,0,3.288039,True
4.041176,0,1,-1.390131,0.3223367,0.456354,0.07838514,-0.1834224,0.05009526,-0.8310862,0,3.279208,True
4.152115,0,1,-1.30102,0.349986,0.5475906,0.05062363,-0.1752511,0.05410335,-0.7425871,0,3.270359,True
4.262489,0,1,-1.214864,0.365802,0.6255401,0.06100365,-0.1672256,0.06211198,-0.6546711,0,3.261567,True
4.363235,0,1,-1.131598,0.3514853,0.6880056,0.06935243,-0.1703862,0.06149718,-0.5745289,0,3.253553,True
4.474228,0,1,-1.030495,0.3336568,0.7505239,0.07526473,-0.1717584,0.06255717,-0.4862181,0,3.244722,True
4.576149,0,1,-0.9299982,0.3344332,0.8004121,0.06915261,-0.1712448,0.06125407,-0.4062823,0,3.236728,True
4.685562,0,1,-0.8186965,0.3412446,0.858951,0.06961042,-0.1741431,0.04518913,-0.318172,0,3.227917,True
4.796097,0,1,-0.7172689,0.3576498,0.9281355,0.06549267,-0.1796728,0.04999835,-0.2300434,0,3.219104,True
4.896629,0,1,-0.6293223,0.34552,0.9991449,0.05931965,-0.1770575,0.03868539,-0.1499011,0,3.21109,True
5.007782,0,1,-0.5363739,0.3227826,1.087812,0.05252914,-0.1832501,0.04125214,-0.06154179,0,3.202254,True
5.107849,0,1,-0.4568644,0.3159267,1.178718,0.05881577,-0.1893208,0.03092892,0.01790814,0,3.194309,True
5.218292,0,1,-0.3681095,0.3317752,1.280889,0.06774068,-0.1928858,0.03277271,0.1060063,0,3.185499,True
5.31884,0,1,-0.2893832,0.3517935,1.360234,0.04551346,-0.1915465,0.03617818,0.1860575,0,3.177494,True
5.428864,0,1,-0.2011809,0.3508699,1.443336,0.04900896,-0.1967408,0.04227751,0.273597,0,3.16874,True
5.529137,0,1,-0.1187184,0.3379476,1.517204,0.04532455,-0.1974189,0.04668465,0.3535024,0,3.16075,True
5.629517,0,1,-0.03612542,0.3275988,1.581503,0.04502119,-0.186823,0.04738162,0.4333471,0,3.152765,True
5.740181,0,1,0.05656409,0.3322459,1.647965,0.0502581,-0.1726375,0.0397999,0.5216214,0,3.143938,True
5.840523,0,1,0.1428325,0.3488873,1.714868,0.05306395,-0.1835548,0.04344691,0.6015086,0,3.135949,True
5.951233,0,1,0.2362165,0.3481809,1.798723,0.04735836,-0.2072238,0.04581552,0.6895461,0,3.127145,True
6.051636,0,1,0.3229878,0.334214,1.886999,0.03977722,-0.2294488,0.0525342,0.7694393,0,3.119156,True
6.151718,0,1,0.4158177,0.3168002,1.994223,0.04325852,-0.2551455,0.0549106,0.8491626,0,3.111184,True
6.262085,0,1,0.5247505,0.2894573,2.128978,0.04626602,-0.2875268,0.04962297,0.9371089,0,3.102389,True
6.372894,0,1,0.6391847,0.3035581,2.260522,0.05319945,-0.3211421,0.0263434,1.025055,0,3.093594,True
6.473663,0,1,0.7139242,0.32399,2.33799,0.03232459,-0.3398353,0.04398243,1.105386,0,3.085561,True
6.584045,0,1,0.7731411,0.3333231,2.394047,0.03467341,-0.3673709,0.0488724,1.193332,0,3.076767,True
6.694679,0,1,0.8325031,0.3374634,2.443055,0.03226748,-0.399326,0.03151698,1.281285,0,3.067971,True
