Time, Path, Visible, Target
25.51511,0,1,NorthBlock
0.02161789,0,1,NorthBlock
0.02286339,0,1,Rabbit
0.02169037,0,1,NorthBlock
0.02216148,0,1,Rabbit
0.02013588,0,1,Rabbit
0.01395798,0,1,NorthBlock
0.01849556,0,1,NorthBlock
0.01849556,0,1,Rabbit
0.02274323,0,1,Rabbit
0.02274323,0,1,NorthBlock
0.02485466,0,1,Rabbit
0.02385712,0,1,Rabbit
0.02440453,0,1,NorthBlock
0.021698,0,1,NorthBlock
0.01783752,0,1,Rabbit
0.023592,0,1,NorthBlock
0.01005554,0,1,Rabbit
0.01176071,0,1,NorthBlock
0.3411732,0,1,Rabbit
0.3863029,0,1,NorthBlock
0.6286488,0,1,Rabbit
0.7986164,0,1,Rabbit
0.9547825,0,1,Rabbit
1.087215,0,1,NorthBlock
1.284992,0,1,NorthBlock
1.574917,0,1,NorthBlock
1.697868,0,1,Rabbit
1.729755,0,1,NorthBlock
2.116947,0,1,NorthBlock
2.116947,0,1,Rabbit
2.695538,0,1,Rabbit
2.773533,0,1,NorthBlock
3.520184,0,1,NorthBlock
3.764336,0,1,NorthBlock
3.895573,0,1,Rabbit
4.250805,0,1,Rabbit
4.274467,0,1,NorthBlock
4.422318,0,1,Rabbit
4.584972,0,1,Rabbit
4.584972,0,1,NorthBlock
4.985828,0,1,NorthBlock
0.02023315,0,2,NorthBlock
0.02023315,0,2,Rabbit
0.02152252,0,2,Rabbit
0.02152252,0,2,NorthBlock
0.01926041,0,2,Rabbit
0.01714325,0,2,NorthBlock
0.02223587,0,2,NorthBlock
0.02223587,0,2,Rabbit
0.01951218,0,2,NorthBlock
0.01951218,0,2,Rabbit
0.01349258,0,2,Rabbit
0.01349258,0,2,NorthBlock
0.01824951,0,2,NorthBlock
0.01288986,0,2,Rabbit
0.02428436,0,2,Rabbit
0.02459335,0,2,NorthBlock
0.0228157,0,2,NorthBlock
0.02401352,0,2,Rabbit
0.01322556,0,2,Rabbit
0.01422119,0,2,Rabbit
