4/6/2022 1:06:27 PM
8.768253,0,2,1
8.040802,0,3,1
9.685844,2,2,0
2.00528,2,3,1
3.903534,1,2,0
5.243576,2,1,1
0.3285065,1,1,1
4.541504,2,2,1
2.961517,1,1,1
5.764587,1,2,1
5.606628,1,3,1
5.30426,2,1,1
0.2814331,2,3,1
3.906891,1,3,0
