4/1/2022 4:51:12 PM
8.38484,0,2,1
4/1/2022 4:52:53 PM
6.963416,0,2,1
9.515099,0,3,1
10.99764,1,2,0
5.092529,2,3,1
3.89827,2,2,0
4/1/2022 4:55:17 PM
6.543111,0,2,1
4/1/2022 4:55:37 PM
3.924097,2,2,0
2.327267,1,1,1
4.96067,2,2,1
2.805351,2,1,1
2.902504,2,3,1
3.922188,1,3,0
12.80858,1,1,0
4/1/2022 4:59:49 PM
1.923767,1,1,1
5.448959,2,2,1
2.05571,2,1,1
2.200836,2,3,1
3.90921,1,3,0
4.914001,1,1,1
4.687958,1,2,1
4.989166,1,3,1
12.63361,2,1,0
