4/19/2022 6:05:41 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.020401,0,1,-2.981416,1.529204,-0.8526469,-4.039,0,3.6,True
0.133194,0,1,-2.982067,1.529596,-0.8521739,-3.952639,0,3.591364,True
0.2437439,0,1,-2.982476,1.529492,-0.8518091,-3.863253,0,3.582425,True
0.354454,0,1,-2.982213,1.529516,-0.8513652,-3.773721,0,3.573472,True
0.4756851,0,1,-2.982285,1.529531,-0.8511301,-3.678372,0,3.563937,True
0.5854568,0,1,-2.981458,1.529312,-0.850845,-3.590407,0,3.555141,True
0.6863403,0,1,-2.980366,1.529189,-0.8498651,-3.510909,0,3.547191,True
0.7961121,0,1,-2.979664,1.529199,-0.8477918,-3.422058,0,3.538306,True
0.8989716,0,1,-2.978765,1.528954,-0.846203,-3.332714,0,3.529371,True
1.008163,0,1,-2.978169,1.528906,-0.8443304,-3.252305,0,3.52133,True
1.119629,0,1,-2.978022,1.528929,-0.8438193,-3.164535,0,3.512553,True
1.242081,0,1,-2.978552,1.529122,-0.8428789,-3.069076,0,3.503007,True
1.352859,0,1,-2.979712,1.528628,-0.8419443,-2.979143,0,3.494014,True
1.475418,0,1,-2.981276,1.528973,-0.8411537,-2.883575,0,3.484457,True
1.587463,0,1,-2.982592,1.528903,-0.8404447,-2.785414,0,3.474641,True
1.707779,0,1,-2.984022,1.528726,-0.8392884,-2.696617,0,3.465762,True
1.818291,0,1,-2.985396,1.528937,-0.8376061,-2.607838,0,3.456884,True
1.930305,0,1,-2.986621,1.528807,-0.8348638,-2.519667,0,3.448067,True
2.030495,0,1,-2.984852,1.528353,-0.8310519,-2.44012,0,3.440112,True
2.131958,0,1,-2.976857,1.526121,-0.8230416,-2.353018,0,3.431402,True
2.253578,0,1,-2.964674,1.514342,-0.8075768,-2.263535,0,3.422453,True
2.375931,0,1,-2.93767,1.513067,-0.7748572,-2.16643,0,3.412743,True
2.488457,0,1,-2.895349,1.506833,-0.7301933,-2.068366,0,3.402936,True
2.597725,0,1,-2.835973,1.493986,-0.6780101,-1.988983,0,3.394998,True
2.707893,0,1,-2.758384,1.48876,-0.6205393,-1.899749,0,3.386075,True
2.829582,0,1,-2.672267,1.49279,-0.5587898,-1.80429,0,3.376529,True
2.941223,0,1,-2.598331,1.503001,-0.48728,-1.716848,0,3.367785,True
3.043091,0,1,-2.536364,1.508955,-0.4135262,-1.625877,0,3.358688,True
3.164482,0,1,-2.461341,1.476946,-0.307036,-1.537402,0,3.34984,True
3.273369,0,1,-2.402014,1.456724,-0.2019979,-1.449857,0,3.341086,True
