Time, Path, Visible, Target
126.9421,0,1,NorthBlock
0.0187912,0,1,Rabbit
0.02358246,0,1,Rabbit
0.02416992,0,1,Rabbit
0.02146912,0,1,Rabbit
0.02305603,0,1,Rabbit
0.02189636,0,1,Rabbit
0.02192688,0,1,Rabbit
0.02342224,0,1,Rabbit
0.01454163,0,1,Rabbit
0.02325439,0,1,Rabbit
0.01748657,0,1,Rabbit
0.01438904,0,1,Rabbit
0.01135254,0,1,NorthBlock
0.01818848,0,1,Rabbit
0.01184082,0,1,Rabbit
0.02055359,0,1,Rabbit
0.01837158,0,1,Rabbit
0.01586914,0,1,Rabbit
0.1094818,0,1,Rabbit
0.2328491,0,1,NorthBlock
0.3220825,0,1,Rabbit
0.5992889,0,1,Rabbit
0.5992889,0,1,NorthBlock
0.9690094,0,1,Rabbit
1.165649,0,1,NorthBlock
1.546021,0,1,NorthBlock
1.733078,0,1,NorthBlock
1.964767,0,1,Rabbit
2.152863,0,1,Rabbit
2.243607,0,1,NorthBlock
2.730865,0,1,NorthBlock
2.88681,0,1,Rabbit
2.90033,0,1,NorthBlock
3.131378,0,1,NorthBlock
3.131378,0,1,Rabbit
3.564102,0,1,NorthBlock
3.564102,0,1,Rabbit
3.933167,0,1,NorthBlock
3.933167,0,1,Rabbit
4.144501,0,1,NorthBlock
4.37561,0,1,NorthBlock
4.541428,0,1,NorthBlock
4.541428,0,1,Rabbit
4.777313,0,1,Rabbit
4.952408,0,1,NorthBlock
5.906876,0,1,NorthBlock
5.906876,0,1,Rabbit
6.106827,0,1,Rabbit
6.21788,0,1,NorthBlock
6.396927,0,1,NorthBlock
6.828949,0,1,NorthBlock
7.483887,0,1,NorthBlock
7.50769,0,1,Rabbit
7.920227,0,1,NorthBlock
8.102386,0,1,NorthBlock
8.261108,0,1,NorthBlock
8.473892,0,1,NorthBlock
8.718903,0,1,NorthBlock
8.795151,0,1,Rabbit
9.083023,0,2,Rabbit
0.01571655,0,2,NorthBlock
0.0181427,0,2,NorthBlock
0.02218628,0,2,NorthBlock
0.02311707,0,2,NorthBlock
0.02090454,0,2,NorthBlock
0.02134705,0,2,NorthBlock
0.02288818,0,2,NorthBlock
0.02139282,0,2,NorthBlock
0.02055359,0,2,SouthBlock
0.02175903,0,2,SouthBlock
0.02217102,0,2,SouthBlock
0.02308655,0,2,Rabbit
0.0193634,0,2,SouthBlock
0.01739502,0,2,SouthBlock
0.03187561,0,2,SouthBlock
0.02177429,0,2,SouthBlock
0.01184082,0,2,Rabbit
0.01367188,0,2,Rabbit
0.01881409,0,2,Rabbit
0.01179504,0,2,Rabbit
0.01603699,0,2,NorthBlock
0.01963806,0,2,NorthBlock
0.01841736,0,2,Rabbit
0.01274109,0,2,NorthBlock
0.0131073,0,2,Rabbit
0.0123291,0,2,Rabbit
0.1894684,0,2,Rabbit
0.6140137,0,2,NorthBlock
0.658432,0,2,Rabbit
1.00177,0,2,NorthBlock
1.023468,0,2,Rabbit
1.21138,0,2,Rabbit
1.21138,0,2,NorthBlock
1.435013,0,2,Rabbit
1.667831,0,2,Rabbit
1.857025,0,2,Rabbit
1.979553,0,2,NorthBlock
2.068588,0,2,Rabbit
2.399994,0,2,Rabbit
2.556,0,2,Rabbit
2.955307,0,2,Rabbit
3.091003,0,2,NorthBlock
3.301498,0,2,NorthBlock
3.556808,0,2,NorthBlock
3.990341,0,2,NorthBlock
0.01333618,0,3,NorthBlock
0.01785278,0,3,NorthBlock
0.02816772,0,3,NorthBlock
0.01469421,0,3,NorthBlock
0.01292419,0,3,NorthBlock
0.01963806,0,3,NorthBlock
0.02232361,0,3,NorthBlock
0.01629639,0,3,NorthBlock
0.01280212,0,3,NorthBlock
0.02172852,0,3,NorthBlock
0.01686096,0,3,NorthBlock
0.01335144,0,3,NorthBlock
0.02114868,0,3,SouthBlock
0.02119446,0,3,SouthBlock
0.02342224,0,3,SouthBlock
0.02430725,0,3,SouthBlock
0.01856995,0,3,SouthBlock
0.02160645,0,3,SouthBlock
0.01100159,0,3,Rabbit
0.01300049,0,3,NorthBlock
0.01913452,0,3,Rabbit
0.01199341,0,3,NorthBlock
0.01237488,0,3,NorthBlock
0.02069092,0,3,NorthBlock
0.02223206,0,3,NorthBlock
0.02330017,0,3,NorthBlock
0.02520752,0,3,Rabbit
0.02130127,0,3,NorthBlock
0.02030945,0,3,NorthBlock
0.01156616,0,3,NorthBlock
0.01351929,0,3,NorthBlock
0.01991272,0,3,Rabbit
0.02137756,0,3,Rabbit
0.02104187,0,3,NorthBlock
0.01370239,0,3,Rabbit
0.02134705,0,3,Rabbit
0.02479553,0,3,NorthBlock
0.01716614,0,3,Rabbit
0.02178955,0,3,NorthBlock
0.02142334,0,3,NorthBlock
0.01716614,0,3,Rabbit
0.01480103,0,3,Rabbit
0.01254272,0,3,NorthBlock
0.02157593,0,3,NorthBlock
0.02157593,0,3,Rabbit
0.01889038,0,3,Rabbit
0.4346161,0,3,Rabbit
0.643692,0,3,Rabbit
0.643692,0,3,NorthBlock
0.8121185,0,3,Rabbit
