4/18/2022 8:14:19 AM
7.755051,0,2,1
10.36064,0,3,0
9.516052,1,1,1
5.709229,1,1,1
4.569534,1,2,1
4.081146,2,1,1
3.010559,1,3,1
5.330414,2,2,1
0.297821,2,2,1
0.8541565,2,3,1
3.182648,1,2,0
4.898865,2,1,1
1.632813,1,3,1
4.889648,2,3,1
