5/4/2022 10:41:50 AM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.02200317,0,1,-2.812233,1.584309,-0.869599,-4.039,0,3.6,True
0.132431,0,1,-2.811625,1.583917,-0.868327,-3.953708,0,3.591471,True
0.2331238,0,1,-2.810873,1.584003,-0.8667918,-3.871974,0,3.583297,True
0.3360596,0,1,-2.809478,1.584592,-0.8651243,-3.783803,0,3.57448,True
0.4555206,0,1,-2.802263,1.590749,-0.8584896,-3.695681,0,3.565668,True
0.5675507,0,1,-2.786391,1.593853,-0.8433613,-3.606076,0,3.556708,True
0.6681366,0,1,-2.766732,1.590239,-0.8195249,-3.524112,0,3.548511,True
0.7773285,0,1,-2.74037,1.582243,-0.7850064,-3.436961,0,3.539796,True
0.8897247,0,1,-2.711948,1.576203,-0.7476665,-3.349106,0,3.53101,True
1.012756,0,1,-2.681057,1.578917,-0.7068058,-3.252736,0,3.521374,True
1.123245,0,1,-2.657723,1.582095,-0.6756884,-3.163132,0,3.512413,True
1.244431,0,1,-2.64588,1.574851,-0.6599118,-3.066482,0,3.502748,True
1.355362,0,1,-2.640444,1.57858,-0.6441432,-2.984967,0,3.494597,True
1.466324,0,1,-2.644675,1.57127,-0.6316575,-2.890152,0,3.485115,True
1.58786,0,1,-2.654839,1.564982,-0.6188265,-2.792677,0,3.475368,True
1.698471,0,1,-2.655545,1.566037,-0.6136581,-2.703583,0,3.466458,True
1.800476,0,1,-2.651823,1.56136,-0.6108524,-2.615448,0,3.457645,True
1.90979,0,1,-2.648399,1.55834,-0.6104304,-2.535136,0,3.449614,True
2.021912,0,1,-2.650774,1.556244,-0.6120771,-2.44507,0,3.440607,True
2.143494,0,1,-2.656597,1.561521,-0.5980312,-2.350401,0,3.43114,True
2.255554,0,1,-2.659762,1.569027,-0.5675107,-2.260845,0,3.422184,True
2.366135,0,1,-2.663334,1.572839,-0.519441,-2.173609,0,3.413461,True
2.466156,0,1,-2.664517,1.574932,-0.4638826,-2.093928,0,3.405493,True
2.566345,0,1,-2.659782,1.581721,-0.3908517,-2.011915,0,3.397291,True
2.676651,0,1,-2.643959,1.568022,-0.3039585,-1.925348,0,3.388635,True
2.779175,0,1,-2.612277,1.564851,-0.2183703,-1.83697,0,3.379797,True
2.887207,0,1,-2.564532,1.563847,-0.1150884,-1.757848,0,3.371885,True
2.988586,0,1,-2.511098,1.552773,-0.01800241,-1.676698,0,3.36377,True
3.099396,0,1,-2.439372,1.542323,0.08459221,-1.588515,0,3.354951,True
3.209488,0,1,-2.358083,1.568782,0.1876986,-1.499603,0,3.34606,True
3.331406,0,1,-2.279918,1.575964,0.2943838,-1.404605,0,3.33656,True
3.433456,0,1,-2.220694,1.57024,0.3831114,-1.324584,0,3.328558,True
3.542953,0,1,-2.15384,1.554585,0.4878064,-1.234786,0,3.319578,True
3.664825,0,1,-2.082338,1.527099,0.6149915,-1.140068,0,3.310107,True
3.766281,0,1,-2.022667,1.526854,0.7252535,-1.057666,0,3.301867,True
3.888977,0,1,-1.940322,1.541953,0.8495851,-0.9629359,0,3.292393,True
4.009201,0,1,-1.843105,1.546795,0.9632405,-0.8646711,0,3.282567,True
4.10997,0,1,-1.754107,1.530071,1.054976,-0.784456,0,3.274545,True
4.220734,0,1,-1.644602,1.504717,1.149316,-0.6952767,0,3.265628,True
4.3311,0,1,-1.525764,1.51922,1.238379,-0.6068991,0,3.25679,True
4.444016,0,1,-1.414727,1.540204,1.326838,-0.5195054,0,3.24805,True
4.565155,0,1,-1.303248,1.53828,1.42218,-0.4219087,0,3.238291,True
4.677948,0,1,-1.202842,1.523513,1.510928,-0.3345272,0,3.229553,True
4.798523,0,1,-1.092753,1.501607,1.618673,-0.23772,0,3.219872,True
4.909836,0,1,-0.9886675,1.510728,1.720278,-0.1478363,0,3.210884,True
5.022629,0,1,-0.8767786,1.528981,1.808073,-0.06087981,0,3.202188,True
5.133591,0,1,-0.7610345,1.529495,1.88507,0.03751858,0,3.192348,True
5.254028,0,1,-0.621264,1.508128,1.96419,0.1264427,0,3.183456,True
5.366043,0,1,-0.4770188,1.494721,2.024447,0.2140915,0,3.174691,True
5.475967,0,1,-0.3323102,1.513239,2.080634,0.3040481,0,3.165695,True
5.58696,0,1,-0.2078648,1.525836,2.14847,0.39013,0,3.157087,True
5.704636,0,1,-0.1011996,1.525794,2.214304,0.487168,0,3.147383,True
5.819199,0,1,0.01657534,1.500841,2.289688,0.5779263,0,3.138307,True
5.943634,0,1,0.1377821,1.474968,2.372791,0.6725593,0,3.128844,True
6.044403,0,1,0.2420053,1.483179,2.440723,0.7622122,0,3.119879,True
6.155579,0,1,0.3636377,1.491908,2.499499,0.850942,0,3.111006,True
6.262955,0,1,0.4866228,1.489083,2.546435,0.9302462,0,3.103075,True
6.3638,0,1,0.6028507,1.470399,2.578878,1.009587,0,3.095141,True
6.485489,0,1,0.7452967,1.452555,2.594027,1.096555,0,3.086444,True
6.608368,0,1,0.8801241,1.462959,2.603444,1.203225,0,3.075777,True
6.710663,0,1,0.9722846,1.469137,2.618711,1.293364,0,3.066763,True
6.819794,0,1,1.05899,1.463258,2.638873,1.373434,0,3.058757,True
6.929718,0,1,1.137784,1.440933,2.662055,1.461155,0,3.049984,True
7.035049,0,1,1.210407,1.431838,2.68752,1.549909,0,3.041109,True
