Time, Path, Visible, Target
0.01037598,0,1,Rabbit
0.02350616,0,1,Rabbit
0.02040863,0,1,Rabbit
0.02114868,0,1,Rabbit
0.02151489,0,1,Rabbit
0.02346039,0,1,Rabbit
0.02333832,0,1,Rabbit
0.3442764,0,1,Rabbit
0.5132141,0,1,Rabbit
0.5132141,0,1,NorthBlock
1.143013,0,1,Rabbit
1.653755,0,1,Rabbit
1.797966,0,1,Rabbit
1.823738,0,1,NorthBlock
1.974983,0,1,NorthBlock
2.109352,0,1,Rabbit
2.210907,0,1,NorthBlock
2.621628,0,1,NorthBlock
2.621628,0,1,Rabbit
2.875832,0,1,NorthBlock
2.875832,0,1,Rabbit
3.252121,0,1,Rabbit
3.411804,0,1,Rabbit
3.565392,0,1,Rabbit
3.565392,0,1,NorthBlock
3.730011,0,1,Rabbit
3.730011,0,1,NorthBlock
4.808693,0,1,NorthBlock
4.808693,0,1,Rabbit
0.02111816,0,2,NorthBlock
0.01953125,0,2,NorthBlock
0.02082062,0,2,SouthBlock
0.02277374,0,2,SouthBlock
0.01282501,0,2,SouthBlock
0.02106476,0,2,SouthBlock
0.01154327,0,2,Rabbit
0.02282715,0,2,Rabbit
0.02059937,0,2,Rabbit
0.0219574,0,2,Rabbit
0.02537537,0,2,Rabbit
0.3444901,0,2,Rabbit
0.5431442,0,2,NorthBlock
0.620636,0,2,Rabbit
0.8547058,0,2,Rabbit
1.119453,0,2,NorthBlock
1.19973,0,2,Rabbit
1.344627,0,2,Rabbit
1.453804,0,2,NorthBlock
1.521255,0,2,Rabbit
1.667923,0,2,Rabbit
1.710358,0,2,NorthBlock
2.010017,0,2,NorthBlock
0.01477051,0,3,NorthBlock
0.012146,0,3,NorthBlock
0.02152252,0,3,SouthBlock
0.01368713,0,3,SouthBlock
0.02206421,0,3,SouthBlock
0.02073669,0,3,SouthBlock
0.02155304,0,3,Rabbit
0.02104187,0,3,Rabbit
0.01473236,0,3,NorthBlock
0.02219391,0,3,Rabbit
0.02349091,0,3,Rabbit
0.01157379,0,3,Rabbit
0.02307892,0,3,Rabbit
0.01404572,0,3,Rabbit
0.02037048,0,3,Rabbit
0.01499939,0,3,Rabbit
0.1770935,0,3,Rabbit
0.4676056,0,3,Rabbit
0.6356583,0,3,Rabbit
0.8663101,0,3,Rabbit
0.8875122,0,3,NorthBlock
1.232643,0,3,NorthBlock
2.666077,0,3,NorthBlock
2.666077,0,3,Rabbit
0.02384949,2,2,NorthBlock
0.01298523,2,2,SouthBlock
0.02141571,2,2,SouthBlock
0.02258301,2,2,SouthBlock
0.02101898,2,2,SouthBlock
0.01299286,2,2,SouthBlock
0.01409912,2,2,Rabbit
0.02000427,2,2,Rabbit
0.02169037,2,2,Rabbit
0.03048706,2,2,Rabbit
0.02056885,2,2,Rabbit
0.02186584,2,2,NorthBlock
0.01377106,2,2,Rabbit
0.0665741,2,2,Rabbit
0.2124634,2,2,Rabbit
0.5228119,2,2,Rabbit
0.6886139,2,2,NorthBlock
0.9239349,2,2,Rabbit
0.9788055,2,2,NorthBlock
1.477898,2,2,NorthBlock
1.477898,2,2,Rabbit
1.625542,2,2,Rabbit
1.625542,2,2,NorthBlock
1.92186,2,2,Rabbit
1.92186,2,2,NorthBlock
2.099121,2,2,Rabbit
2.099121,2,2,NorthBlock
2.421387,2,2,NorthBlock
2.446518,2,2,Rabbit
0.4111481,2,2,Rabbit
0.5753784,2,2,NorthBlock
0.8112183,2,2,NorthBlock
1.179413,2,2,NorthBlock
1.256927,2,2,SouthBlock
3.886368,2,2,SouthBlock
0.1105804,2,2,SouthBlock
0.6663055,2,2,NorthBlock
1.179077,2,2,NorthBlock
1.179077,2,2,Rabbit
1.383728,2,2,Rabbit
1.383728,2,2,NorthBlock
1.654037,2,2,Rabbit
1.654037,2,2,NorthBlock
1.80925,2,2,NorthBlock
1.80925,2,2,Rabbit
2.533875,2,2,Rabbit
2.577042,2,2,NorthBlock
2.709351,2,2,Rabbit
2.709351,2,2,NorthBlock
2.899841,2,2,Rabbit
2.943542,2,2,NorthBlock
3.089249,2,2,NorthBlock
