Time, Path, Visible, Target
107.1376,0,1,Rabbit
107.5717,0,1,Rabbit
107.8934,0,1,Rabbit
108.736,0,1,Rabbit
108.9273,0,1,Rabbit
109.1023,0,1,Rabbit
109.3032,0,1,Rabbit
110.0801,0,1,Rabbit
111.0146,0,1,Rabbit
111.8472,0,1,Rabbit
111.9916,0,1,Rabbit
113.1692,0,1,Rabbit
0.5854568,0,1,Rabbit
1.744179,0,1,Rabbit
2.043739,0,1,NorthBlock
2.076157,0,1,Rabbit
2.2304,0,1,Rabbit
2.454903,0,1,Rabbit
2.707893,0,1,Rabbit
3.09951,0,1,NorthBlock
3.273369,0,1,NorthBlock
3.352303,0,1,Rabbit
3.518318,0,1,Rabbit
3.518318,0,1,NorthBlock
3.75441,0,1,NorthBlock
3.75441,0,1,Rabbit
4.019409,0,1,Rabbit
4.418106,0,1,Rabbit
4.654396,0,1,NorthBlock
4.743103,0,1,Rabbit
5.008911,0,1,Rabbit
5.68605,0,1,Rabbit
5.830963,0,1,Rabbit
8.161308,0,2,Rabbit
8.182152,0,2,NorthBlock
9.215408,0,2,NorthBlock
9.404007,0,2,NorthBlock
9.571342,0,2,NorthBlock
9.938347,0,2,NorthBlock
10.29563,0,2,Rabbit
10.53774,0,2,Rabbit
11.2253,0,2,SouthBlock
12.15974,0,2,SouthBlock
16.68163,0,2,Rabbit
16.99164,0,2,Rabbit
18.47597,0,2,Rabbit
18.81256,0,2,Rabbit
0.5984344,0,2,Rabbit
0.8862915,0,2,Rabbit
1.855728,0,2,Rabbit
2.07753,0,2,NorthBlock
2.110977,0,2,Rabbit
2.501358,0,2,Rabbit
2.557098,0,2,NorthBlock
2.743271,0,2,Rabbit
2.82074,0,2,NorthBlock
3.231812,0,2,NorthBlock
3.231812,0,2,Rabbit
4.254852,0,2,Rabbit
4.654663,0,2,Rabbit
4.654663,0,2,NorthBlock
5.599121,0,2,NorthBlock
5.599121,0,2,Rabbit
6.453293,0,2,Rabbit
6.453293,0,2,NorthBlock
6.630325,0,2,Rabbit
7.041,0,3,Rabbit
7.05481,0,3,NorthBlock
8.227417,0,3,NorthBlock
8.438919,0,3,NorthBlock
8.885742,0,3,NorthBlock
8.885742,0,3,Rabbit
9.145752,0,3,NorthBlock
9.145752,0,3,Rabbit
9.438812,0,3,Rabbit
14.87296,0,3,Rabbit
15.22391,0,3,Rabbit
15.46957,0,3,Rabbit
15.84804,0,3,Rabbit
16.22592,0,3,Rabbit
16.6696,0,3,Rabbit
16.86839,0,3,Rabbit
17.02347,0,3,Rabbit
0.1793976,0,3,Rabbit
0.6450806,0,3,Rabbit
1.911575,0,3,NorthBlock
1.932709,0,3,Rabbit
2.221085,0,3,Rabbit
2.422028,0,3,Rabbit
2.422028,0,3,NorthBlock
2.555161,0,3,NorthBlock
2.878098,0,3,NorthBlock
2.878098,0,3,Rabbit
3.576538,0,3,Rabbit
3.798264,0,3,Rabbit
3.954361,0,3,Rabbit
4.141434,0,3,Rabbit
4.310959,0,3,NorthBlock
4.974594,0,3,NorthBlock
4.974594,0,3,Rabbit
6.162079,0,3,NorthBlock
6.162079,0,3,Rabbit
8.386551,2,3,NorthBlock
8.386551,2,3,Rabbit
8.642776,2,3,Rabbit
14.65001,2,3,Rabbit
15.06024,2,3,Rabbit
16.13802,2,3,Rabbit
16.69524,2,3,Rabbit
0.6902313,2,3,Rabbit
1.222,2,3,Rabbit
1.400589,2,3,Rabbit
1.84198,2,3,Rabbit
2.498734,2,3,Rabbit
2.887527,2,3,NorthBlock
3.108414,2,3,NorthBlock
3.344406,2,3,NorthBlock
4.198853,2,3,Rabbit
0.3878326,2,3,Rabbit
2.87677,2,3,SouthBlock
3.581894,2,3,SouthBlock
4.17514,2,3,SouthBlock
1.057571,2,3,NorthBlock
1.968369,2,3,NorthBlock
2.143448,2,3,NorthBlock
2.312759,2,3,NorthBlock
3.533142,1,2,SouthBlock
4.043961,1,2,SouthBlock
4.49794,1,2,SouthBlock
6.266403,1,2,SouthBlock
6.763107,1,2,NorthBlock
7.373703,1,2,NorthBlock
7.496933,1,2,Rabbit
7.73114,1,2,Rabbit
13.12903,1,2,Rabbit
13.37241,1,2,Rabbit
14.08492,1,2,Rabbit
0.5762177,1,2,Rabbit
1.22226,1,2,Rabbit
1.90921,1,2,Rabbit
2.589737,1,2,Rabbit
3.53125,1,2,Rabbit
3.811111,1,2,Rabbit
5.166199,1,2,Rabbit
6.339935,1,1,NorthBlock
6.718109,1,1,NorthBlock
6.842804,1,1,Rabbit
7.118988,1,1,Rabbit
11.63956,1,1,Rabbit
12.15331,1,1,Rabbit
12.52087,1,1,Rabbit
1.321121,1,1,Rabbit
1.998566,1,1,NorthBlock
2.033112,1,1,Rabbit
2.419357,1,1,Rabbit
2.63443,1,1,NorthBlock
3.041931,1,1,NorthBlock
3.076782,1,1,Rabbit
4.398499,1,1,Rabbit
4.763687,1,1,Rabbit
5.727615,1,3,NorthBlock
5.94342,1,3,NorthBlock
6.206924,1,3,Rabbit
11.47502,1,3,Rabbit
0.7191772,1,3,Rabbit
0.8844452,1,3,Rabbit
1.120667,1,3,Rabbit
1.963989,1,3,NorthBlock
2.116364,1,3,NorthBlock
2.116364,1,3,Rabbit
2.550354,1,3,NorthBlock
2.565048,1,3,Rabbit
3.006699,1,3,Rabbit
3.306061,1,3,NorthBlock
3.673157,1,3,NorthBlock
3.686432,1,3,Rabbit
4.795792,1,3,Rabbit
6.259521,2,2,NorthBlock
6.551224,2,2,NorthBlock
6.651413,2,2,Rabbit
7.238617,2,2,Rabbit
11.10236,2,2,Rabbit
12.03809,2,2,Rabbit
12.57008,2,2,Rabbit
12.95682,2,2,Rabbit
0.2320709,2,2,Rabbit
1.810638,2,2,Rabbit
1.95343,2,2,NorthBlock
2.000122,2,2,Rabbit
2.165833,2,2,Rabbit
2.398743,2,2,Rabbit
2.749084,2,2,NorthBlock
3.141693,2,2,NorthBlock
3.165756,2,2,Rabbit
3.918961,2,2,Rabbit
0.4897766,2,2,Rabbit
1.5784,2,2,NorthBlock
1.879181,2,2,NorthBlock
2.377716,2,2,NorthBlock
2.634003,2,2,NorthBlock
3.455612,2,2,SouthBlock
0.1907501,2,2,SouthBlock
0.9107208,2,2,NorthBlock
1.347656,2,2,NorthBlock
1.347656,2,2,Rabbit
1.626495,2,2,Rabbit
1.626495,2,2,NorthBlock
2.090225,2,2,NorthBlock
2.090225,2,2,Rabbit
2.690369,2,2,Rabbit
3.189804,2,2,Rabbit
3.722351,2,1,NorthBlock
4.001144,2,1,NorthBlock
4.291473,2,1,NorthBlock
4.889374,2,1,NorthBlock
4.911865,2,1,Rabbit
5.066071,2,1,Rabbit
5.234604,2,1,Rabbit
6.410095,2,1,SouthBlock
6.631073,2,1,SouthBlock
7.552704,2,1,SouthBlock
11.66484,2,1,Rabbit
12.15309,2,1,Rabbit
12.50592,2,1,Rabbit
