4/18/2022 8:14:19 AM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.0116272,0,1,-2.946295,1.577665,-0.862353,-4.039,0,3.6,True
0.1213226,0,1,-2.94665,1.577532,-0.8615762,-3.959587,0,3.592059,True
0.2230988,0,1,-2.947291,1.577781,-0.8612896,-3.880538,0,3.584154,True
0.3427429,0,1,-2.947884,1.577719,-0.860582,-3.782674,0,3.574367,True
0.4661102,0,1,-2.948753,1.577202,-0.8603584,-3.687785,0,3.564878,True
0.5768127,0,1,-2.949269,1.577286,-0.8609768,-3.597428,0,3.555843,True
0.6772461,0,1,-2.949546,1.577293,-0.8614441,-3.519545,0,3.548054,True
0.7877197,0,1,-2.94962,1.577091,-0.8618685,-3.421936,0,3.538294,True
0.8998413,0,1,-2.949791,1.576921,-0.8627278,-3.333194,0,3.529419,True
1.008087,0,1,-2.94998,1.576824,-0.8623778,-3.252918,0,3.521392,True
1.109528,0,1,-2.950275,1.576709,-0.861334,-3.174379,0,3.513538,True
1.210617,0,1,-2.950727,1.576514,-0.8601938,-3.086123,0,3.504712,True
1.332565,0,1,-2.951523,1.576392,-0.8575245,-2.996786,0,3.495779,True
1.454147,0,1,-2.951564,1.576549,-0.853984,-2.899104,0,3.48601,True
1.555588,0,1,-2.952175,1.576185,-0.85107,-2.811213,0,3.477221,True
1.662781,0,1,-2.953469,1.575248,-0.8475672,-2.731131,0,3.469213,True
1.775818,0,1,-2.953894,1.574808,-0.8434335,-2.642936,0,3.460393,True
1.875992,0,1,-2.951842,1.574428,-0.837226,-2.564907,0,3.452591,True
1.97612,0,1,-2.940171,1.576196,-0.8249155,-2.482833,0,3.444383,True
2.076782,0,1,-2.912702,1.57489,-0.8066961,-2.403517,0,3.436452,True
2.186279,0,1,-2.865275,1.570758,-0.7821494,-2.314641,0,3.427564,True
2.286942,0,1,-2.811232,1.565823,-0.7572242,-2.235811,0,3.419681,True
2.410263,0,1,-2.734597,1.555764,-0.721789,-2.138943,0,3.409994,True
2.521332,0,1,-2.661226,1.559897,-0.6834303,-2.050456,0,3.401145,True
2.621368,0,1,-2.601351,1.569179,-0.6508085,-1.970873,0,3.393187,True
2.741455,0,1,-2.541436,1.572966,-0.6128222,-1.872984,0,3.383398,True
2.853378,0,1,-2.493247,1.571633,-0.5736352,-1.784838,0,3.374584,True
2.96402,0,1,-2.448779,1.56458,-0.5240895,-1.696982,0,3.365798,True
3.066177,0,1,-2.409785,1.554284,-0.4729286,-1.608726,0,3.356972,True
3.166687,0,1,-2.36976,1.546248,-0.4147516,-1.529045,0,3.349005,True
3.288406,0,1,-2.311476,1.554719,-0.3310148,-1.440644,0,3.340164,True
3.40863,0,1,-2.242922,1.581332,-0.2411839,-1.341759,0,3.330276,True
3.519562,0,1,-2.169218,1.587419,-0.1578595,-1.254098,0,3.32151,True
3.641373,0,1,-2.077774,1.576101,-0.06487478,-1.158069,0,3.311907,True
3.744339,0,1,-1.996694,1.559443,0.008243904,-1.075181,0,3.303618,True
3.863419,0,1,-1.899675,1.544768,0.08523403,-0.9807305,0,3.294173,True
3.974869,0,1,-1.788829,1.572423,0.1786617,-0.8910046,0,3.2852,True
4.089615,0,1,-1.690758,1.586331,0.2700037,-0.7954728,0,3.275647,True
4.209259,0,1,-1.582834,1.576153,0.3730773,-0.7051761,0,3.266618,True
4.329666,0,1,-1.473798,1.548143,0.4815,-0.6097171,0,3.257071,True
4.441727,0,1,-1.370138,1.543407,0.5865906,-0.5190925,0,3.248009,True
4.542297,0,1,-1.269159,1.574752,0.6820539,-0.4406021,0,3.24016,True
4.652573,0,1,-1.155351,1.597005,0.7711071,-0.3509613,0,3.231196,True
4.754349,0,1,-1.053249,1.59211,0.8429474,-0.26443,0,3.222543,True
4.874802,0,1,-0.9198079,1.563401,0.9254721,-0.1756881,0,3.213669,True
4.99649,0,1,-0.7730546,1.548059,1.005447,-0.07900231,0,3.204,True
5.096802,0,1,-0.6479149,1.575691,1.073436,0.0008120073,0,3.196019,True
5.198441,0,1,-0.524199,1.592069,1.144446,0.09023417,0,3.187077,True
5.317841,0,1,-0.3848457,1.581174,1.223328,0.1768505,0,3.178415,True
5.420853,0,1,-0.2449894,1.550983,1.305642,0.2653252,0,3.169567,True
5.540848,0,1,-0.08952999,1.550873,1.397855,0.3545045,0,3.16065,True
5.642624,0,1,0.03510571,1.580728,1.468671,0.4334321,0,3.152757,True
5.753098,0,1,0.1684885,1.597208,1.536194,0.5221012,0,3.14389,True
5.875015,0,1,0.3193402,1.576339,1.609711,0.6184104,0,3.134259,True
5.983597,0,1,0.4609618,1.547161,1.67732,0.7069337,0,3.125407,True
6.096512,0,1,0.6013787,1.553403,1.742273,0.7957,0,3.11653,True
6.205872,0,1,0.728045,1.573858,1.809452,0.885438,0,3.107556,True
6.307541,0,1,0.8631232,1.580407,1.888092,0.9654223,0,3.099558,True
6.408493,0,1,0.9809844,1.561522,1.955044,1.045492,0,3.091551,True
6.517899,0,1,1.109334,1.539856,2.030302,1.132047,0,3.082895,True
6.618683,0,1,1.227063,1.549648,2.100163,1.210744,0,3.075026,True
6.731537,0,1,1.357865,1.563086,2.172526,1.30924,0,3.065176,True
6.841125,0,1,1.484524,1.563174,2.238629,1.389977,0,3.057102,True
6.962646,0,1,1.615508,1.542498,2.301502,1.484622,0,3.047638,True
7.063828,0,1,1.714527,1.528279,2.345885,1.564947,0,3.039605,True
7.179108,0,1,1.813533,1.53844,2.392283,1.662191,0,3.029881,True
7.285187,0,1,1.889928,1.555353,2.427484,1.743111,0,3.021789,True
7.405685,0,1,1.95759,1.557233,2.469587,1.839602,0,3.01214,True
7.517426,0,1,2.027051,1.537018,2.515935,1.929486,0,3.003151,True
7.617996,0,1,2.074656,1.530399,2.563027,2.009434,0,2.995157,True
7.719727,0,1,2.115634,1.535399,2.603102,2.095407,0,2.986559,True
0.01235962,0,2,-2.717575,1.570863,-0.7865912,-4.039,0,3.6,True
0.1331787,0,2,-2.721209,1.571372,-0.7929722,-3.950355,0,3.591136,True
0.2366028,0,2,-2.727494,1.572124,-0.7979728,-3.863885,0,3.582488,True
0.344635,0,2,-2.733692,1.573003,-0.8041025,-3.774645,0,3.573564,True
0.4651947,0,2,-2.7384,1.573331,-0.8075181,-3.687045,0,3.564804,True
0.5661774,0,2,-2.741255,1.57452,-0.8085533,-3.607437,0,3.556844,True
0.6854706,0,2,-2.741636,1.574092,-0.8104178,-3.510289,0,3.547129,True
0.7876282,0,2,-2.739722,1.573681,-0.8136383,-3.428447,0,3.538944,True
0.897644,0,2,-2.735038,1.574106,-0.8163592,-3.341818,0,3.530282,True
1.009415,0,2,-2.729118,1.573303,-0.8197275,-3.253246,0,3.521425,True
1.132782,0,2,-2.719566,1.572962,-0.82052,-3.157071,0,3.511807,True
1.243301,0,2,-2.709329,1.572379,-0.8184015,-3.067989,0,3.502899,True
1.34436,0,2,-2.69819,1.570158,-0.8165222,-2.978311,0,3.493931,True
1.453751,0,2,-2.680308,1.568038,-0.8124629,-2.899736,0,3.486073,True
1.576157,0,2,-2.64702,1.561089,-0.7994334,-2.803245,0,3.476424,True
1.676453,0,2,-2.609756,1.556571,-0.7704283,-2.720126,0,3.468112,True
1.786377,0,2,-2.562474,1.555187,-0.7180144,-2.635016,0,3.459601,True
1.897568,0,2,-2.504085,1.551086,-0.6477925,-2.544112,0,3.450511,True
2.011032,0,2,-2.431147,1.53527,-0.5674816,-2.455977,0,3.441698,True
2.120621,0,2,-2.347868,1.524829,-0.4788266,-2.368389,0,3.432939,True
2.230545,0,2,-2.260164,1.549443,-0.3891636,-2.279562,0,3.424056,True
