5/10/2022 5:29:18 PM
5.01688,0,2,1
4.915649,0,3,1
4.613205,1,2,1
3.741386,2,1,1
1.099052,1,2,1
3.545235,2,1,1
1.018227,2,2,1
2.24556,2,3,1
3.195206,1,3,0
2.665314,1,1,1
3.332993,2,2,1
0.6198425,1,3,1
2.870865,2,3,1
2.723999,1,1,1
