4/1/2022 4:36:30 PM
4/1/2022 4:44:12 PM
5.802337,1,2,1
10.02135,1,3,1
11.12963,2,1,0
4/1/2022 4:46:25 PM
11.12597,2,1,0
4/1/2022 4:47:59 PM
4/1/2022 4:49:10 PM
11.12211,2,3,0
3.90839,2,2,0
3.89949,1,1,0
5.069801,2,2,1
