4/12/2022 7:10:51 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.00994873,0,1,-2.324296,1.854401,-0.9917489,-4.039,0,3.6,True
0.120697,0,1,-2.324083,1.85391,-0.9917818,-3.951959,0,3.591296,True
0.23172,0,1,-2.32375,1.853795,-0.9918629,-3.863387,0,3.582438,True
0.3327179,0,1,-2.32337,1.854001,-0.9919225,-3.782941,0,3.574394,True
0.4427948,0,1,-2.322819,1.853756,-0.991408,-3.695158,0,3.565616,True
0.5435791,0,1,-2.322486,1.853529,-0.9905554,-3.615138,0,3.557614,True
0.6441345,0,1,-2.321858,1.853049,-0.9886261,-3.535141,0,3.549614,True
0.7441406,0,1,-2.32125,1.85232,-0.9849168,-3.455351,0,3.541635,True
0.8550262,0,1,-2.320391,1.85135,-0.9787642,-3.367204,0,3.53282,True
0.9553528,0,1,-2.32037,1.851384,-0.9713689,-3.287329,0,3.524833,True
1.066116,0,1,-2.320228,1.850152,-0.9601203,-3.199073,0,3.516007,True
1.177109,0,1,-2.319463,1.845102,-0.9452416,-3.111036,0,3.507203,True
1.277527,0,1,-2.313156,1.840819,-0.923153,-3.031075,0,3.499207,True
1.388412,0,1,-2.293864,1.837644,-0.8839751,-2.942625,0,3.490362,True
1.498703,0,1,-2.262791,1.829701,-0.834047,-2.854867,0,3.481587,True
1.599045,0,1,-2.221507,1.821451,-0.7858521,-2.774992,0,3.473599,True
1.699295,0,1,-2.167611,1.819209,-0.730776,-2.695226,0,3.465622,True
1.809555,0,1,-2.096378,1.824176,-0.6613871,-2.607298,0,3.45683,True
1.910233,0,1,-2.03004,1.823523,-0.601812,-2.527472,0,3.448847,True
2.021088,0,1,-1.965831,1.823467,-0.5392505,-2.439021,0,3.440002,True
2.131699,0,1,-1.909066,1.826209,-0.477369,-2.350935,0,3.431193,True
2.24234,0,1,-1.856849,1.819062,-0.4132515,-2.262776,0,3.422378,True
2.353363,0,1,-1.806694,1.805765,-0.3465682,-2.174532,0,3.413553,True
2.453491,0,1,-1.760103,1.799323,-0.2837445,-2.094098,0,3.40551,True
2.563812,0,1,-1.707625,1.806579,-0.2084433,-2.006984,0,3.396798,True
2.674637,0,1,-1.654195,1.817975,-0.1312128,-1.919068,0,3.388007,True
2.779144,0,1,-1.600481,1.825204,-0.05696644,-1.835938,0,3.379694,True
2.883408,0,1,-1.542907,1.821451,0.01751505,-1.752832,0,3.371383,True
2.985291,0,1,-1.477283,1.809899,0.08116089,-1.671353,0,3.363235,True
3.085861,0,1,-1.40838,1.805795,0.1515096,-1.591503,0,3.35525,True
3.196732,0,1,-1.324668,1.815788,0.2358874,-1.503174,0,3.346417,True
3.297089,0,1,-1.249212,1.824186,0.3119673,-1.423311,0,3.338431,True
3.407898,0,1,-1.169968,1.82766,0.3968166,-1.33497,0,3.329597,True
3.508514,0,1,-1.099175,1.820647,0.4735354,-1.254475,0,3.321548,True
3.6194,0,1,-1.0241,1.724668,0.5382088,-1.166814,0,3.312781,True
3.720215,0,1,-0.9551537,1.707368,0.6292051,-1.086611,0,3.304761,True
3.830276,0,1,-0.8770702,1.718105,0.7337331,-0.9987437,0,3.295974,True
3.941193,0,1,-0.7773378,1.719442,0.8322138,-0.9105483,0,3.287155,True
4.051697,0,1,-0.6871021,1.724931,0.9264568,-0.8223894,0,3.278339,True
4.15184,0,1,-0.6025755,1.710498,1.005798,-0.742903,0,3.27039,True
4.251907,0,1,-0.5147631,1.69276,1.082168,-0.6631858,0,3.262419,True
4.352295,0,1,-0.4225953,1.691586,1.156867,-0.5834323,0,3.254443,True
4.452438,0,1,-0.3337934,1.70073,1.230189,-0.5034965,0,3.246449,True
4.552917,0,1,-0.2463334,1.7144,1.305579,-0.4235364,0,3.238454,True
4.653488,0,1,-0.1561906,1.713277,1.382764,-0.3434913,0,3.230449,True
4.764236,0,1,-0.05036998,1.684812,1.469213,-0.2554173,0,3.221642,True
4.874847,0,1,0.05865598,1.665135,1.562799,-0.1673434,0,3.212834,True
4.975327,0,1,0.1602995,1.676976,1.647764,-0.08741981,0,3.204842,True
5.086227,0,1,0.2722995,1.696814,1.731032,0.0008970325,0,3.19601,True
5.186462,0,1,0.3765585,1.705203,1.80033,0.08071136,0,3.188029,True
5.296844,0,1,0.4951429,1.693038,1.866438,0.1685909,0,3.179241,True
5.406906,0,1,0.6190493,1.672159,1.929007,0.2563126,0,3.170469,True
5.507538,0,1,0.7313299,1.673552,1.986789,0.3363334,0,3.162467,True
5.618408,0,1,0.838268,1.690758,2.050521,0.424711,0,3.153629,True
5.718414,0,1,0.9224229,1.700074,2.105449,0.5042824,0,3.145672,True
5.829193,0,1,1.013842,1.690901,2.164311,0.5924292,0,3.136857,True
5.940353,0,1,1.10516,1.667338,2.226347,0.6806974,0,3.12803,True
6.040726,0,1,1.189323,1.655723,2.288056,0.7607546,0,3.120024,True
6.141312,0,1,1.274045,1.665543,2.350751,0.8407997,0,3.11202,True
6.251907,0,1,1.366697,1.677756,2.412376,0.9289222,0,3.103208,True
6.362534,0,1,1.460615,1.679637,2.471933,1.016705,0,3.094429,True
6.473465,0,1,1.557133,1.666783,2.526612,1.105337,0,3.085566,True
6.584381,0,1,1.653218,1.650213,2.574874,1.193533,0,3.076747,True
6.695465,0,1,1.733651,1.657286,2.612853,1.281862,0,3.067914,True
6.795578,0,1,1.786504,1.679761,2.635127,1.361506,0,3.059949,True
6.898254,0,1,1.821917,1.695717,2.647626,1.441235,0,3.051976,True
7.006836,0,1,1.84938,1.698493,2.652618,1.529722,0,3.043128,True
7.117661,0,1,1.867056,1.694671,2.655498,1.618015,0,3.034298,True
0.01097107,0,2,-2.377153,1.783612,-1.025674,-4.039,0,3.6,True
0.1110229,0,2,-2.375643,1.783886,-1.026839,-3.959344,0,3.592034,True
0.221756,0,2,-2.374377,1.782764,-1.027377,-3.87133,0,3.583233,True
0.3220215,0,2,-2.373031,1.780865,-1.026896,-3.79154,0,3.575254,True
0.433075,0,2,-2.370952,1.779922,-1.02465,-3.703114,0,3.566411,True
0.5436401,0,2,-2.368388,1.779138,-1.021447,-3.61498,0,3.557598,True
0.6438904,0,2,-2.366459,1.779035,-1.016982,-3.53508,0,3.549608,True
0.7546234,0,2,-2.365608,1.777775,-1.010582,-3.447116,0,3.540812,True
0.8552704,0,2,-2.36626,1.776846,-1.003169,-3.367071,0,3.532807,True
0.9556885,0,2,-2.368191,1.776096,-0.9949728,-3.287025,0,3.524802,True
1.066666,0,2,-2.370845,1.774794,-0.9855839,-3.198696,0,3.51597,True
1.176941,0,2,-2.373038,1.772971,-0.9755284,-3.110926,0,3.507193,True
1.277969,0,2,-2.370603,1.768106,-0.9620882,-3.030432,0,3.499143,True
1.389069,0,2,-2.3592,1.763008,-0.940601,-2.9422,0,3.49032,True
1.500183,0,2,-2.335982,1.761911,-0.9124733,-2.853992,0,3.481499,True
1.611053,0,2,-2.297366,1.754021,-0.8736101,-2.765311,0,3.472631,True
1.711319,0,2,-2.248121,1.74516,-0.8353974,-2.685691,0,3.464669,True
1.821747,0,2,-2.177619,1.747879,-0.7859303,-2.597714,0,3.455871,True
1.922104,0,2,-2.105046,1.757817,-0.7386047,-2.517876,0,3.447887,True
2.032959,0,2,-2.027046,1.762515,-0.6883332,-2.429705,0,3.43907,True
2.143341,0,2,-1.952918,1.767639,-0.6332756,-2.34185,0,3.430285,True
2.254425,0,2,-1.877484,1.759904,-0.573723,-2.253253,0,3.421425,True
2.354691,0,2,-1.808896,1.74469,-0.5137936,-2.173573,0,3.413457,True
2.455673,0,2,-1.73748,1.728535,-0.4486781,-2.093163,0,3.405416,True
2.565567,0,2,-1.6521,1.727726,-0.3707348,-2.00549,0,3.396649,True
2.676056,0,2,-1.561836,1.744473,-0.2925197,-1.917671,0,3.387867,True
2.776108,0,2,-1.475976,1.757017,-0.2261363,-1.837978,0,3.379898,True
2.876114,0,2,-1.386278,1.757228,-0.1612035,-1.758468,0,3.371947,True
2.987137,0,2,-1.281914,1.738001,-0.08949961,-1.669993,0,3.363099,True
3.088104,0,2,-1.18202,1.723383,-0.02414288,-1.589839,0,3.355084,True
3.188492,0,2,-1.078995,1.730737,0.04251276,-1.509769,0,3.347077,True
3.29837,0,2,-0.969342,1.748656,0.115362,-1.422242,0,3.338324,True
3.399399,0,2,-0.8730567,1.759773,0.1839384,-1.342014,0,3.330301,True
3.49971,0,2,-0.7799199,1.750494,0.2522653,-1.261896,0,3.322289,True
3.609085,0,2,-0.6808822,1.72053,0.3306998,-1.174855,0,3.313585,True
3.720215,0,2,-0.5827677,1.708324,0.4157022,-1.086927,0,3.304793,True
3.832245,0,2,-0.4831884,1.726972,0.5016154,-0.9980634,0,3.295906,False
3.942535,0,2,-0.382232,1.745895,0.582136,-0.9093701,0,3.287037,False
4.053101,0,2,-0.2786148,1.742615,0.6586951,-0.8214055,0,3.27824,False
4.163986,0,2,-0.1732304,1.721397,0.7316865,-0.7331858,0,3.269418,False
4.264008,0,2,-0.07909131,1.708937,0.7931975,-0.6535294,0,3.261453,False
4.375061,0,2,0.01445842,1.725126,0.8598098,-0.5651397,0,3.252614,False
4.476166,0,2,0.08100772,1.741774,0.916741,-0.4848273,0,3.244583,False
4.576782,0,2,0.1445415,1.747639,0.9716047,-0.4046972,0,3.23657,False
4.687164,0,2,0.2158852,1.738757,1.033473,-0.3167083,0,3.227771,False
4.787262,0,2,0.279979,1.725355,1.091226,-0.2367118,0,3.219771,False
4.898209,0,2,0.3526952,1.721301,1.156565,-0.1487351,0,3.210974,False
4.99852,0,2,0.4207072,1.728696,1.217821,-0.0689572,0,3.202996,False
5.108597,0,2,0.4968121,1.735348,1.28845,0.01892236,0,3.194208,False
5.208664,0,2,0.5679979,1.736906,1.356714,0.09833585,0,3.186266,False
5.319168,0,2,0.6542175,1.718237,1.434232,0.1864462,0,3.177455,False
5.419266,0,2,0.7403302,1.69871,1.504169,0.2658718,0,3.169513,False
5.530136,0,2,0.8412626,1.704624,1.584714,0.3543223,0,3.160668,False
5.630661,0,2,0.9298937,1.723464,1.656742,0.4341852,0,3.152681,False
5.741714,0,2,1.018162,1.736035,1.735755,0.5226964,0,3.14383,False
5.841919,0,2,1.090855,1.732289,1.805234,0.6021463,0,3.135885,False
5.953079,0,2,1.166181,1.707573,1.881261,0.6906453,0,3.127035,False
6.06398,0,2,1.236457,1.68703,1.961415,0.779278,0,3.118172,False
6.164825,0,2,1.296374,1.694482,2.033626,0.8597847,0,3.110121,False
6.275757,0,2,1.361582,1.706857,2.103048,0.9477493,0,3.101325,False
6.385544,0,2,1.42809,1.716706,2.165334,1.035167,0,3.092583,True
6.485703,0,2,1.492256,1.713542,2.220227,1.114945,0,3.084605,True
6.586044,0,2,1.562908,1.702066,2.274205,1.194759,0,3.076624,True
6.686905,0,2,1.640648,1.693027,2.331859,1.274841,0,3.068616,True
6.798035,0,2,1.729334,1.696465,2.394544,1.363474,0,3.059752,True
6.9086,0,2,1.812066,1.69919,2.456393,1.451681,0,3.050932,True
7.008804,0,2,1.878295,1.701321,2.508125,1.530912,0,3.043009,True
7.119797,0,2,1.946928,1.693716,2.564664,1.619715,0,3.034128,True
7.229843,0,2,2.011433,1.682552,2.61868,1.707352,0,3.025365,True
7.340759,0,2,2.074137,1.676787,2.671601,1.795717,0,3.016528,True
0.0111084,0,3,-2.528945,1.770601,-1.036155,-4.039,0,3.6,True
0.1113129,0,3,-2.52858,1.770208,-1.02849,-3.959611,0,3.592061,True
0.2217865,0,3,-2.527982,1.770027,-1.021093,-3.871088,0,3.583209,True
0.3327637,0,3,-2.527059,1.769853,-1.015545,-3.782965,0,3.574396,True
0.4332733,0,3,-2.525658,1.769119,-1.011933,-3.702944,0,3.566394,True
0.5436554,0,3,-2.524626,1.768946,-1.009647,-3.614955,0,3.557595,True
0.6442108,0,3,-2.523307,1.768794,-1.008145,-3.53508,0,3.549608,True
0.7550812,0,3,-2.521552,1.768357,-1.006126,-3.446618,0,3.540762,True
0.8659363,0,3,-2.519843,1.767793,-1.00316,-3.358471,0,3.531947,True
0.9770966,0,3,-2.518079,1.767198,-0.999251,-3.270093,0,3.523109,True
1.077362,0,3,-2.516465,1.766703,-0.9954296,-3.190194,0,3.515119,True
1.188339,0,3,-2.513252,1.763814,-0.9886328,-3.101792,0,3.506279,True
1.29892,0,3,-2.505105,1.756185,-0.9747378,-3.013706,0,3.497471,True
1.399307,0,3,-2.48526,1.752898,-0.9536058,-2.933977,0,3.489498,True
1.509674,0,3,-2.446083,1.749509,-0.9189087,-2.845891,0,3.480689,True
1.610199,0,3,-2.393908,1.737584,-0.8787075,-2.766198,0,3.47272,True
1.721039,0,3,-2.31488,1.724503,-0.8291327,-2.677772,0,3.463877,True
1.821335,0,3,-2.225131,1.730139,-0.7791263,-2.598115,0,3.455911,True
1.932037,0,3,-2.122125,1.749132,-0.7247187,-2.509847,0,3.447085,True
2.042999,0,3,-2.02653,1.761684,-0.6675955,-2.421615,0,3.438262,True
2.143692,0,3,-1.942377,1.763486,-0.6102496,-2.341485,0,3.430248,True
2.253922,0,3,-1.849412,1.744061,-0.5401231,-2.25352,0,3.421452,True
2.364273,0,3,-1.754056,1.717162,-0.4636446,-2.165799,0,3.41268,True
2.475021,0,3,-1.653976,1.72138,-0.3776447,-2.077713,0,3.403871,True
2.575027,0,3,-1.56309,1.740176,-0.3036772,-1.998117,0,3.395912,True
2.685898,0,3,-1.459322,1.754139,-0.2237059,-1.909922,0,3.387092,True
2.786499,0,3,-1.366297,1.747642,-0.1528059,-1.829901,0,3.37909,True
2.897186,0,3,-1.265318,1.722852,-0.07633366,-1.741402,0,3.37024,True
3.008087,0,3,-1.162689,1.714826,0.001323567,-1.653255,0,3.361425,True
3.119034,0,3,-1.060135,1.734031,0.07851253,-1.56489,0,3.352589,True
3.219376,0,3,-0.9725506,1.750797,0.1498726,-1.4851,0,3.34461,True
3.330139,0,3,-0.8784044,1.74812,0.2278722,-1.396965,0,3.335796,True
3.430328,0,3,-0.7908809,1.723479,0.3001007,-1.317041,0,3.327804,True
3.541138,0,3,-0.690048,1.699989,0.3866595,-1.229004,0,3.319,True
3.652023,0,3,-0.5851376,1.717982,0.4797744,-1.140736,0,3.310174,True
3.75238,0,3,-0.4899404,1.738689,0.5581559,-1.060763,0,3.302176,True
3.863159,0,3,-0.3825366,1.745158,0.6404041,-0.9725438,0,3.293354,False
3.974182,0,3,-0.2702229,1.725497,0.7181419,-0.8842755,0,3.284528,False
4.074585,0,3,-0.162236,1.705668,0.7855748,-0.8045098,0,3.276551,False
4.175034,0,3,-0.05213404,1.708305,0.8521146,-0.7243068,0,3.268531,False
4.285858,0,3,0.06111169,1.730132,0.9247557,-0.6362085,0,3.259721,False
4.396988,0,3,0.1663949,1.744663,0.9958595,-0.5479403,0,3.250894,False
4.497513,0,3,0.2647698,1.728936,1.060129,-0.4677494,0,3.242875,False
4.597519,0,3,0.3652966,1.699931,1.124542,-0.388093,0,3.234909,False
4.708267,0,3,0.4793317,1.691108,1.201183,-0.2998369,0,3.226084,False
4.818878,0,3,0.5955927,1.714639,1.277626,-0.212176,0,3.217318,False
4.918884,0,3,0.701319,1.732573,1.344781,-0.132143,0,3.209314,False
5.029602,0,3,0.8162982,1.730048,1.416358,-0.04423917,0,3.200524,False
5.140457,0,3,0.9289916,1.708063,1.486694,0.04415054,0,3.191685,False
5.241119,0,3,1.030889,1.700594,1.550807,0.1241592,0,3.183684,False
5.341553,0,3,1.131168,1.712488,1.615999,0.2041193,0,3.175688,False
5.452713,0,3,1.230254,1.729221,1.693781,0.2926305,0,3.166837,False
5.563339,0,3,1.31946,1.72912,1.773324,0.3809352,0,3.158006,False
5.673325,0,3,1.403461,1.702135,1.852762,0.4683653,0,3.149263,False
5.784409,0,3,1.482603,1.682221,1.941267,0.5566093,0,3.140439,False
5.885269,0,3,1.548852,1.693847,2.024047,0.6368001,0,3.13242,False
5.985352,0,3,1.608387,1.707165,2.099046,0.716578,0,3.124442,False
6.085632,0,3,1.66075,1.713472,2.169565,0.7963559,0,3.116464,False
6.185638,0,3,1.707671,1.705946,2.236905,0.8761459,0,3.108485,False
6.296387,0,3,1.7591,1.692748,2.306853,0.9643656,0,3.099663,False
6.407394,0,3,1.810401,1.692238,2.375291,1.052525,0,3.090847,False
6.507889,0,3,1.849284,1.699843,2.434867,1.132715,0,3.082828,False
6.618744,0,3,1.878584,1.709919,2.491264,1.220838,0,3.074016,False
6.729767,0,3,1.89815,1.714815,2.53687,1.309203,0,3.06518,False
6.840363,0,3,1.908263,1.715945,2.572345,1.39752,0,3.056348,False
6.940628,0,3,1.911592,1.711836,2.599339,1.476958,0,3.048404,False
7.041077,0,3,1.914424,1.708291,2.622956,1.556954,0,3.040405,False
7.151703,0,3,1.921831,1.703199,2.651306,1.645332,0,3.031567,False
0.01097107,1,3,-2.277721,1.773949,-1.010326,-4.039,0,3.6,True
0.1219482,1,3,-2.275995,1.773363,-1.006771,-3.962462,0,3.55581,True
0.231781,1,3,-2.272883,1.773283,-1.003201,-3.886082,0,3.511713,True
0.332077,1,3,-2.267826,1.77159,-0.9973646,-3.816616,0,3.471606,True
0.4328003,1,3,-2.260774,1.769131,-0.9898392,-3.746864,0,3.431335,True
0.5437317,1,3,-2.253456,1.770342,-0.9857203,-3.67021,0,3.387079,True
0.6437531,1,3,-2.248933,1.768959,-0.9806458,-3.60067,0,3.34693,True
0.7544098,1,3,-2.246009,1.768088,-0.9778053,-3.524057,0,3.302698,True
0.8546295,1,3,-2.244247,1.767386,-0.9764091,-3.454687,0,3.262646,True
0.9547882,1,3,-2.243463,1.766045,-0.976071,-3.385178,0,3.222516,True
1.065857,1,3,-2.242711,1.766178,-0.9771696,-3.308238,0,3.178095,True
1.176727,1,3,-2.243043,1.766227,-0.9788586,-3.231467,0,3.133771,True
1.287796,1,3,-2.243051,1.76602,-0.9799005,-3.154474,0,3.089319,True
1.387985,1,3,-2.242126,1.764943,-0.9783527,-3.084892,0,3.049145,True
1.498779,1,3,-2.237607,1.761183,-0.9708067,-3.008364,0,3.004962,True
1.598923,1,3,-2.224586,1.756968,-0.9581448,-2.938718,0,2.964752,True
1.709641,1,3,-2.197214,1.754055,-0.9410807,-2.862254,0,2.920606,True
1.810013,1,3,-2.15712,1.749377,-0.9244329,-2.792735,0,2.880469,True
1.920731,1,3,-2.09487,1.739977,-0.9067641,-2.715869,0,2.83609,True
2.031631,1,3,-2.012978,1.732795,-0.8874761,-2.639162,0,2.791803,True
2.132126,1,3,-1.927009,1.738575,-0.8668886,-2.569622,0,2.751654,True
2.242996,1,3,-1.830419,1.751091,-0.8421389,-2.492682,0,2.707233,True
2.353195,1,3,-1.741369,1.758396,-0.811546,-2.416122,0,2.663031,True
2.453293,1,3,-1.664058,1.755108,-0.780883,-2.347174,0,2.623224,True
2.553543,1,3,-1.585693,1.738162,-0.7462889,-2.277867,0,2.58321,True
2.663574,1,3,-1.495652,1.715825,-0.7037779,-2.201254,0,2.538977,True
2.774658,1,3,-1.39646,1.71498,-0.6521713,-2.124388,0,2.494599,True
2.875015,1,3,-1.303768,1.732112,-0.6073486,-2.054943,0,2.454505,True
2.985764,1,3,-1.200548,1.747264,-0.5598274,-1.978056,0,2.410114,True
3.086624,1,3,-1.108554,1.74908,-0.5178925,-1.908357,0,2.369873,True
3.186768,1,3,-1.014995,1.739014,-0.4769408,-1.838891,0,2.329767,True
3.297485,1,3,-0.9058921,1.729203,-0.4323083,-1.762194,0,2.285486,True
3.398071,1,3,-0.8028729,1.729749,-0.3943144,-1.692464,0,2.245227,True
3.508209,1,3,-0.691848,1.743259,-0.3487431,-1.616105,0,2.201142,True
3.618408,1,3,-0.5878603,1.751675,-0.3024555,-1.539757,0,2.157062,True
3.719543,1,3,-0.493573,1.741353,-0.2576014,-1.469636,0,2.116577,True
3.830124,1,3,-0.3909681,1.716661,-0.2071387,-1.393224,0,2.072461,True
3.930283,1,3,-0.2980444,1.702402,-0.1555377,-1.323632,0,2.032282,True
4.04097,1,3,-0.1947467,1.718664,-0.09429659,-1.246945,0,1.988007,True
4.151825,1,3,-0.09130239,1.73696,-0.03976215,-1.170238,0,1.94372,True
4.252701,1,3,0.002991199,1.741946,0.006395207,-1.100307,0,1.903345,True
4.363052,1,3,0.1072412,1.726603,0.05375372,-1.023821,0,1.859186,True
4.473557,1,3,0.209758,1.711326,0.09807859,-0.9473037,0,1.815009,False
4.574997,1,3,0.2957273,1.720852,0.141373,-0.8771717,0,1.774518,False
4.675446,1,3,0.3674028,1.73276,0.1822852,-0.8074097,0,1.734241,False
4.786041,1,3,0.434196,1.740879,0.2243165,-0.7307656,0,1.689991,False
4.896973,1,3,0.4903355,1.73573,0.2598976,-0.6540052,0,1.645673,False
5.006744,1,3,0.5323606,1.721018,0.2845787,-0.5778474,0,1.601703,False
5.107971,1,3,0.5593107,1.720818,0.3085021,-0.5080537,0,1.561408,False
5.208313,1,3,0.5786016,1.727819,0.331622,-0.438408,0,1.521198,False
5.318726,1,3,0.5944791,1.731376,0.3565158,-0.3613199,0,1.476691,False
5.428894,1,3,0.608238,1.73592,0.3841976,-0.2854687,0,1.432899,False
5.529175,1,3,0.6259031,1.732583,0.4127063,-0.2158758,0,1.392719,False
5.639435,1,3,0.6511102,1.728064,0.4517397,-0.1392634,0,1.348487,False
5.740265,1,3,0.6780922,1.726657,0.4932545,-0.06960715,0,1.308271,False
5.840958,1,3,0.7078893,1.726988,0.5376204,-9.887962E-05,0,1.26814,False
5.951614,1,3,0.7414808,1.729714,0.5836138,0.07672494,0,1.223786,False
6.052124,1,3,0.7705395,1.731153,0.6220092,0.1465821,0,1.183454,False
6.152222,1,3,0.7937179,1.733161,0.6543177,0.2158261,0,1.143476,False
6.255157,1,3,0.808459,1.736767,0.6818494,0.2850383,0,1.103516,False
6.363449,1,3,0.8146596,1.740003,0.7072595,0.3618304,0,1.05918,False
6.47493,1,3,0.8129811,1.734692,0.726879,0.4388763,0,1.014698,False
