5/13/2022 2:23:14 PM
6.305283,0,2,1
6.540306,0,3,1
5.603859,2,3,1
3.192657,1,2,0
4.026596,1,2,1
3.832718,1,3,1
3.782761,1,1,1
3.613159,2,2,1
1.113708,2,3,1
3.1875,1,1,0
3.885803,1,3,1
4.011597,2,1,1
2.453491,2,1,1
2.897858,2,2,1
