Time, Path, Visible, Target
0.02217102,0,1,NorthBlock
0.02250671,0,1,NorthBlock
0.0196228,0,1,Rabbit
0.02113342,0,1,Rabbit
0.02209473,0,1,NorthBlock
0.0191803,0,1,NorthBlock
0.01135254,0,1,Rabbit
0.01405334,0,1,Rabbit
0.01405334,0,1,NorthBlock
0.02003479,0,1,Rabbit
0.01153564,0,1,Rabbit
0.01177979,0,1,NorthBlock
0.01905823,0,1,NorthBlock
0.02061462,0,1,NorthBlock
0.01779175,0,1,Rabbit
0.02388,0,1,Rabbit
0.02481079,0,1,NorthBlock
0.0219574,0,1,Rabbit
0.01344299,0,1,Rabbit
0.02018738,0,1,Rabbit
0.01873779,0,1,Rabbit
0.0211792,0,1,Rabbit
0.1648407,0,1,NorthBlock
0.3750458,0,1,NorthBlock
0.3750458,0,1,Rabbit
0.6315765,0,1,Rabbit
5.393417,0,1,Rabbit
5.695663,0,1,Rabbit
5.942032,0,1,Rabbit
6.182693,0,1,Rabbit
8.523514,0,1,NorthBlock
9.003967,0,1,NorthBlock
9.371536,0,1,Rabbit
9.659119,0,1,Rabbit
14.14391,0,1,Rabbit
14.53452,0,1,Rabbit
15.48067,0,1,NorthBlock
15.94783,0,1,NorthBlock
16.24696,0,1,NorthBlock
16.34239,0,1,Rabbit
16.5238,0,1,Rabbit
20.85686,0,1,Rabbit
21.15762,0,1,Rabbit
21.28589,0,1,NorthBlock
21.33087,0,1,Rabbit
21.49672,0,1,Rabbit
21.73347,0,1,Rabbit
21.9675,0,1,NorthBlock
22.25908,0,1,NorthBlock
22.43214,0,1,NorthBlock
22.83086,0,1,NorthBlock
23.16437,0,1,NorthBlock
23.75473,0,1,NorthBlock
23.80856,0,1,Rabbit
24.17599,0,1,Rabbit
24.27623,0,1,NorthBlock
24.34254,0,1,Rabbit
24.49948,0,1,Rabbit
24.66306,0,1,NorthBlock
25.71738,0,1,Rabbit
26.36372,0,1,Rabbit
26.36372,0,1,NorthBlock
26.55382,0,1,NorthBlock
27.1841,0,1,NorthBlock
27.1841,0,1,Rabbit
27.41908,0,1,Rabbit
27.59479,0,1,Rabbit
27.75325,0,1,NorthBlock
27.83089,0,1,Rabbit
27.91846,0,1,NorthBlock
28.31947,0,1,NorthBlock
28.54248,0,1,NorthBlock
28.88548,0,1,Rabbit
29.11342,0,1,Rabbit
29.87175,0,1,NorthBlock
29.91753,0,1,Rabbit
30.33922,0,1,Rabbit
31.82808,0,1,NorthBlock
31.93971,0,1,Rabbit
32.10634,0,1,Rabbit
32.31689,0,1,Rabbit
32.53755,0,1,NorthBlock
32.6003,0,1,Rabbit
32.8936,0,1,Rabbit
33.58173,0,1,Rabbit
33.74739,0,1,Rabbit
34.1261,0,1,Rabbit
0.9773712,0,1,Rabbit
1.88858,0,1,Rabbit
1.88858,0,1,NorthBlock
2.754333,0,1,NorthBlock
2.754333,0,1,Rabbit
3.185684,0,1,Rabbit
3.343353,0,1,NorthBlock
3.44136,0,1,Rabbit
3.599762,0,1,Rabbit
3.765137,0,1,Rabbit
4.132187,0,1,Rabbit
5.676819,0,1,Rabbit
5.80159,0,1,NorthBlock
6.186111,0,1,NorthBlock
6.186111,0,1,Rabbit
6.626572,0,1,Rabbit
6.726654,0,1,NorthBlock
6.897324,0,1,NorthBlock
7.06395,0,1,NorthBlock
7.468155,0,1,Rabbit
7.895676,0,1,Rabbit
8.129333,0,1,Rabbit
8.338928,0,1,Rabbit
8.482712,0,1,NorthBlock
8.566406,0,1,Rabbit
8.786835,0,1,Rabbit
8.992386,0,1,Rabbit
0.01390076,0,2,NorthBlock
0.01115417,0,2,NorthBlock
0.01368713,0,2,NorthBlock
0.01667786,0,2,NorthBlock
0.01905823,0,2,NorthBlock
0.01405334,0,2,NorthBlock
0.01887512,0,2,NorthBlock
0.01663208,0,2,Rabbit
0.01940918,0,2,Rabbit
0.0213623,0,2,Rabbit
0.01965332,0,2,Rabbit
0.02210999,0,2,Rabbit
0.02139282,0,2,Rabbit
0.02140808,0,2,Rabbit
0.01420593,0,2,NorthBlock
0.02159119,0,2,Rabbit
0.02070618,0,2,NorthBlock
0.0227356,0,2,Rabbit
0.02267456,0,2,NorthBlock
0.01371765,0,2,Rabbit
0.02311707,0,2,Rabbit
0.01904297,0,2,Rabbit
0.01525879,0,2,NorthBlock
0.02455139,0,2,NorthBlock
0.02455139,0,2,Rabbit
0.03016663,0,2,NorthBlock
0.02606201,0,2,NorthBlock
0.02072144,0,2,Rabbit
0.02197266,0,2,Rabbit
0.02061462,0,2,Rabbit
0.0146637,0,2,NorthBlock
0.02058411,0,2,Rabbit
0.02133179,0,2,Rabbit
0.01115417,0,2,NorthBlock
0.01281738,0,2,Rabbit
0.02316284,0,2,Rabbit
0.02246094,0,2,NorthBlock
0.0222168,0,2,Rabbit
0.01324463,0,2,Rabbit
0.02107239,0,2,NorthBlock
0.02175903,0,2,Rabbit
