Time, Path, Visible, Target
0.01956177,0,1,Rabbit
0.02266312,0,1,Rabbit
0.01890182,0,1,Rabbit
0.01433945,0,1,Rabbit
0.01987457,0,1,Rabbit
0.02167892,0,1,Rabbit
0.02010345,0,1,Rabbit
0.01310349,0,1,NorthBlock
0.01218033,0,1,Rabbit
0.02024078,0,1,Rabbit
0.02005005,0,1,Rabbit
0.01890182,0,1,Rabbit
0.9672737,0,1,Rabbit
0.9877663,0,1,NorthBlock
1.57872,0,1,Rabbit
1.911575,0,1,Rabbit
2.109692,0,1,Rabbit
2.408516,0,1,NorthBlock
2.731663,0,1,Rabbit
2.944828,0,1,NorthBlock
3.651749,0,1,NorthBlock
4.230316,0,1,NorthBlock
4.565109,0,1,NorthBlock
4.565109,0,1,Rabbit
5.107231,0,1,NorthBlock
5.453217,0,1,SouthBlock
5.783981,0,1,SouthBlock
6.097008,0,1,SouthBlock
6.406944,0,1,SouthBlock
6.464104,0,1,NorthBlock
6.819122,0,1,NorthBlock
7.018402,0,1,NorthBlock
7.695808,0,1,NorthBlock
7.896454,0,1,NorthBlock
7.974167,0,1,Rabbit
8.060837,0,1,NorthBlock
8.785156,0,1,NorthBlock
8.850281,0,1,Rabbit
9.06395,0,2,Rabbit
0.02383423,0,2,NorthBlock
0.02065277,0,2,NorthBlock
0.02017212,0,2,NorthBlock
0.02138519,0,2,NorthBlock
0.02138519,0,2,Rabbit
0.02207947,0,2,NorthBlock
0.01895142,0,2,Rabbit
0.02174377,0,2,Rabbit
0.0127182,0,2,Rabbit
0.01839447,0,2,Rabbit
0.01384735,0,2,Rabbit
1.481728,0,2,Rabbit
1.504654,0,2,NorthBlock
2.013779,0,2,NorthBlock
2.302834,0,2,NorthBlock
0.02103424,0,3,NorthBlock
0.01287079,0,3,Rabbit
0.02145386,0,3,NorthBlock
0.01864624,0,3,NorthBlock
0.01864624,0,3,Rabbit
0.02321625,0,3,Rabbit
0.02217865,0,3,NorthBlock
0.02059174,0,3,Rabbit
0.02178192,0,3,Rabbit
0.02178192,0,3,NorthBlock
0.02243042,0,3,NorthBlock
0.02090454,0,3,Rabbit
0.01933289,0,3,Rabbit
