Time, Path, Visible, Target
43.67693,0,1,Rabbit
44.09892,0,1,Rabbit
44.58736,0,1,Rabbit
45.25199,0,1,Rabbit
46.77457,0,1,Rabbit
0.1293106,0,1,Rabbit
0.8762856,0,1,Rabbit
1.599316,0,1,Rabbit
1.6744,0,1,NorthBlock
1.863182,0,1,NorthBlock
1.863182,0,1,Rabbit
2.065155,0,1,Rabbit
2.161526,0,1,NorthBlock
6.726978,0,2,NorthBlock
6.956234,0,2,SouthBlock
7.238384,0,2,SouthBlock
13.56678,0,2,Rabbit
14.25436,0,2,Rabbit
16.2898,0,2,Rabbit
0.1443443,0,2,Rabbit
0.3085289,0,2,Rabbit
0.5754776,0,2,Rabbit
1.420223,0,2,Rabbit
1.420223,0,2,NorthBlock
7.039341,0,3,NorthBlock
7.195278,0,3,SouthBlock
7.575726,0,3,SouthBlock
7.795498,0,3,SouthBlock
15.1254,0,3,Rabbit
0.2423401,0,3,Rabbit
0.662941,0,3,Rabbit
1.096092,0,3,Rabbit
1.274734,0,3,Rabbit
1.595039,0,3,Rabbit
1.696587,0,3,NorthBlock
6.093269,0,3,NorthBlock
7.393547,1,1,NorthBlock
7.861771,1,1,SouthBlock
8.12825,1,1,SouthBlock
8.292625,1,1,SouthBlock
8.514771,1,1,SouthBlock
15.95718,1,1,Rabbit
16.16626,1,1,Rabbit
0.1896439,1,1,Rabbit
0.399147,1,1,Rabbit
0.6119308,1,1,Rabbit
0.8134537,1,1,Rabbit
1.22126,1,1,Rabbit
1.533188,1,1,Rabbit
1.754555,1,1,NorthBlock
3.322327,1,1,NorthBlock
3.488045,1,1,NorthBlock
4.490021,1,1,NorthBlock
5.732452,2,3,NorthBlock
5.99971,2,3,NorthBlock
6.252831,2,3,SouthBlock
6.530548,2,3,SouthBlock
6.765533,2,3,SouthBlock
6.99794,2,3,SouthBlock
11.01738,2,3,Rabbit
12.39419,2,3,Rabbit
12.5728,2,3,Rabbit
12.74002,2,3,Rabbit
12.92926,2,3,Rabbit
13.14977,2,3,Rabbit
13.40531,2,3,Rabbit
13.73975,2,3,Rabbit
0.234581,2,3,Rabbit
0.7244339,2,3,Rabbit
0.9001236,2,3,Rabbit
1.167274,2,3,Rabbit
1.330246,2,3,Rabbit
1.534317,2,3,Rabbit
1.585388,2,3,NorthBlock
4.345177,2,3,NorthBlock
0.3759232,2,3,NorthBlock
