4/19/2022 7:04:04 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.02233505,0,1,-2.999078,1.584691,-2.836401,-3,0,3,True
0.02079391,0,1,-2.993399,1.575244,-2.822163,-3,0,3,True
0.02006149,0,1,-2.989634,1.569856,-2.803855,-3,0,3,True
0.02036667,0,1,-2.987666,1.566027,-2.781535,-3,0,3,True
0.01926041,0,1,-2.985573,1.559796,-2.748786,-3,0,3,True
0.01073074,0,1,-2.984133,1.55555,-2.708007,-3,0,3,True
0.02622986,0,1,-2.985662,1.550929,-2.659708,-3,0,3,True
0.01888657,0,1,-2.990271,1.551312,-2.599108,-3,0,3,True
0.02305603,0,1,-2.996114,1.557431,-2.527204,-3,0,3,True
0.01881027,0,1,-3.000962,1.55731,-2.46887,-3,0,3,True
0.01263809,0,1,-2.999974,1.558114,-2.418468,-3,0,3,True
0.02397537,0,1,-2.993768,1.560423,-2.357519,-3,0,3,True
0.01172638,0,1,-2.986895,1.556424,-2.30468,-3,0,3,True
0.01263809,0,1,-2.978189,1.544988,-2.245254,-3,0,3,True
0.01961899,0,1,-2.96528,1.539606,-2.185767,-3,0,3,True
0.03475952,0,1,-2.948715,1.542221,-2.12575,-2.983441,0,2.998344,True
0.1425972,0,1,-2.9347,1.542911,-2.072294,-2.907207,0,2.990721,True
0.2655716,0,1,-2.922214,1.541827,-2.020924,-2.807728,0,2.980773,True
0.3763733,0,1,-2.914947,1.539036,-1.972672,-2.717158,0,2.971716,True
0.4884491,0,1,-2.912285,1.533625,-1.924462,-2.628616,0,2.962862,True
0.5979385,0,1,-2.913775,1.529439,-1.87759,-2.541848,0,2.954185,True
0.7081795,0,1,-2.920824,1.538728,-1.830008,-2.451381,0,2.945138,True
0.8091125,0,1,-2.932002,1.552972,-1.787816,-2.371962,0,2.937196,True
0.9334908,0,1,-2.946012,1.564479,-1.746068,-2.276494,0,2.927649,True
1.04528,0,1,-2.95145,1.575687,-1.71354,-2.178888,0,2.917889,True
1.165836,0,1,-2.952332,1.58656,-1.680984,-2.088597,0,2.90886,True
1.267536,0,1,-2.948261,1.589368,-1.655438,-1.999874,0,2.899987,True
1.377396,0,1,-2.939744,1.591389,-1.625058,-1.920099,0,2.89201,True
1.47818,0,1,-2.928681,1.592092,-1.598359,-1.841028,0,2.884103,True
1.57872,0,1,-2.912202,1.594697,-1.56978,-1.755669,0,2.875567,True
1.708569,0,1,-2.879211,1.596851,-1.530979,-1.665767,0,2.866577,True
1.831417,0,1,-2.83707,1.598996,-1.49371,-1.560366,0,2.856037,True
1.932362,0,1,-2.792767,1.599084,-1.46012,-1.478329,0,2.847833,True
2.044048,0,1,-2.730904,1.592981,-1.421193,-1.390984,0,2.839098,True
2.154423,0,1,-2.655174,1.584125,-1.377048,-1.303897,0,2.83039,True
2.264381,0,1,-2.570357,1.582107,-1.328082,-1.213931,0,2.821393,True
2.364647,0,1,-2.488951,1.586827,-1.277281,-1.133947,0,2.813395,True
2.464779,0,1,-2.405021,1.594921,-1.217898,-1.055861,0,2.805586,True
