4/13/2022 8:44:07 AM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.0138092,0,1,-2.991765,1.568609,-2.6888,-3,0,3,True
0.022995,0,1,-2.992424,1.567504,-2.68807,-3,0,3,True
0.02204132,0,1,-2.99333,1.566542,-2.685385,-3,0,3,True
0.02236938,0,1,-2.995156,1.565029,-2.682327,-3,0,3,True
0.02213287,0,1,-2.997898,1.561047,-2.677098,-3,0,3,True
0.01167297,0,1,-3.001523,1.553246,-2.670412,-3,0,3,True
0.02127075,0,1,-3.005751,1.545989,-2.660091,-3,0,3,True
0.02396393,0,1,-3.009896,1.541402,-2.652085,-3,0,3,True
0.03165436,0,1,-3.014428,1.536677,-2.644215,-3,0,3,True
0.02276611,0,1,-3.017841,1.536794,-2.633303,-3,0,3,True
0.0333786,0,1,-3.018532,1.53627,-2.6178,-3,0,3,True
0.02042389,0,1,-3.017937,1.534328,-2.589713,-3,0,3,True
0.01589966,0,1,-3.014895,1.522658,-2.549258,-3,0,3,True
0.01461029,0,1,-3.006152,1.515162,-2.489889,-3,0,3,True
0.01266479,0,1,-2.99305,1.510762,-2.418689,-3,0,3,True
0.01432037,0,1,-2.979592,1.52428,-2.337151,-3,0,3,True
0.02277374,0,1,-2.9668,1.537774,-2.263407,-3,0,3,True
0.02397156,0,1,-2.961463,1.535168,-2.199243,-3,0,3,True
0.02398682,0,1,-2.960241,1.541243,-2.143195,-3,0,3,True
0.121521,0,1,-2.959245,1.542115,-2.078427,-2.925567,0,2.992557,True
0.2344589,0,1,-2.959661,1.537003,-2.016351,-2.831602,0,2.98316,True
0.3442764,0,1,-2.964484,1.535377,-1.953816,-2.74419,0,2.974419,True
0.4546356,0,1,-2.974869,1.553409,-1.889225,-2.655921,0,2.965592,True
0.5681763,0,1,-2.988196,1.563755,-1.826186,-2.565479,0,2.956548,True
0.6881943,0,1,-2.995076,1.563511,-1.751141,-2.469874,0,2.946987,True
0.8105927,0,1,-2.987492,1.56871,-1.661335,-2.372946,0,2.937294,True
0.9335251,0,1,-2.969142,1.557249,-1.56357,-2.277487,0,2.927749,True
1.044189,0,1,-2.938038,1.541165,-1.459744,-2.185738,0,2.918574,True
1.165565,0,1,-2.884099,1.541659,-1.333406,-2.090128,0,2.909013,True
1.288223,0,1,-2.823438,1.56547,-1.201739,-1.993375,0,2.899338,True
1.398148,0,1,-2.776256,1.570528,-1.086774,-1.903267,0,2.890327,True
1.498634,0,1,-2.730871,1.560712,-0.9777762,-1.825171,0,2.882517,True
1.600197,0,1,-2.682028,1.536861,-0.8641154,-1.745703,0,2.87457,True
1.71032,0,1,-2.623177,1.524774,-0.726925,-1.655491,0,2.865549,True
1.823738,0,1,-2.557865,1.554177,-0.5832382,-1.568766,0,2.856877,True
1.931519,0,1,-2.484886,1.571646,-0.4531413,-1.479034,0,2.847903,True
2.04158,0,1,-2.405728,1.561413,-0.3285772,-1.390863,0,2.839086,True
2.15519,0,1,-2.318724,1.530913,-0.201583,-1.302928,0,2.830293,True
2.255333,0,1,-2.235522,1.51016,-0.09039415,-1.223934,0,2.822393,True
2.376984,0,1,-2.136926,1.545083,0.03943239,-1.127837,0,2.812784,True
2.477829,0,1,-2.067336,1.567269,0.1361059,-1.046912,0,2.804691,True
2.597504,0,1,-1.98633,1.557193,0.250625,-0.9483128,0,2.794831,True
2.709686,0,1,-1.911819,1.523372,0.360711,-0.8618301,0,2.786183,True
2.822113,0,1,-1.825471,1.518625,0.4882425,-0.7644459,0,2.776445,True
