5/4/2022 9:14:09 AM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.01196289,0,1,-2.976559,1.622609,-0.9014431,-4.039,0,3.6,True
0.1323013,0,1,-2.980955,1.621822,-0.9006613,-3.950027,0,3.591103,True
0.2324295,0,1,-2.985159,1.621309,-0.8995341,-3.871069,0,3.583207,True
0.344902,0,1,-2.989176,1.620513,-0.8956913,-3.774791,0,3.573579,True
0.4544067,0,1,-2.990854,1.617947,-0.8895887,-3.69528,0,3.565628,True
0.5551605,0,1,-2.984536,1.612116,-0.8808402,-3.613747,0,3.557475,True
0.6561127,0,1,-2.966971,1.605782,-0.8725294,-3.526942,0,3.548794,True
0.764679,0,1,-2.932319,1.603602,-0.8659197,-3.445306,0,3.540631,True
0.8758163,0,1,-2.886276,1.600022,-0.8624293,-3.359467,0,3.532047,True
0.9995117,0,1,-2.823279,1.595409,-0.8638755,-3.262253,0,3.522325,True
1.109711,0,1,-2.755092,1.590606,-0.8687829,-3.172715,0,3.513371,True
1.210983,0,1,-2.689763,1.593628,-0.8711447,-3.094413,0,3.505541,True
1.331612,0,1,-2.623557,1.605381,-0.8706778,-2.996021,0,3.495702,True
1.442368,0,1,-2.576085,1.609111,-0.8684524,-2.90757,0,3.486857,True
1.551872,0,1,-2.542109,1.610048,-0.8666376,-2.823031,0,3.478403,True
1.665718,0,1,-2.5178,1.610078,-0.8660585,-2.729303,0,3.46903,True
1.776062,0,1,-2.497846,1.60902,-0.8639745,-2.642,0,3.4603,True
1.898705,0,1,-2.474871,1.603682,-0.8631724,-2.546432,0,3.450743,True
2.009781,0,1,-2.449461,1.599506,-0.8592206,-2.454769,0,3.441577,True
2.131516,0,1,-2.417833,1.597733,-0.84667,-2.361041,0,3.432204,True
2.232307,0,1,-2.387856,1.596831,-0.8251041,-2.27938,0,3.424038,True
2.353172,0,1,-2.342428,1.5942,-0.7825187,-2.183205,0,3.41442,True
2.463936,0,1,-2.295102,1.590481,-0.730579,-2.093698,0,3.40547,True
2.577492,0,1,-2.242587,1.599435,-0.6679295,-2.004561,0,3.396556,True
2.688629,0,1,-2.187293,1.601837,-0.609537,-1.91557,0,3.387657,True
2.800125,0,1,-2.127614,1.607245,-0.5514015,-1.827581,0,3.378858,True
2.911255,0,1,-2.063642,1.604005,-0.4904262,-1.732049,0,3.369305,True
3.031372,0,1,-1.993621,1.59108,-0.4287802,-1.642943,0,3.360394,True
3.154541,0,1,-1.897466,1.583089,-0.3574256,-1.547496,0,3.350849,True
3.275665,0,1,-1.804139,1.597436,-0.2969655,-1.448903,0,3.34099,True
3.387619,0,1,-1.722347,1.604481,-0.2428669,-1.359105,0,3.33201,True
3.488358,0,1,-1.649618,1.603219,-0.1965391,-1.270885,0,3.323188,True
3.597046,0,1,-1.56972,1.588613,-0.1408826,-1.19084,0,3.315184,True
3.708054,0,1,-1.488707,1.572861,-0.07815827,-1.105645,0,3.306664,True
3.808609,0,1,-1.414976,1.576615,-0.01905407,-1.026207,0,3.298721,True
3.917191,0,1,-1.339267,1.585848,0.03445505,-0.9350477,0,3.289605,True
4.020645,0,1,-1.252934,1.593963,0.08570956,-0.8492937,0,3.281029,True
4.131943,0,1,-1.161465,1.581711,0.1378784,-0.7601388,0,3.272114,True
4.240479,0,1,-1.062955,1.561253,0.1942588,-0.6811019,0,3.26421,True
4.34256,0,1,-0.9653792,1.554808,0.2522129,-0.6008016,0,3.25618,True
4.463608,0,1,-0.8530254,1.568357,0.3342022,-0.5049419,0,3.246594,True
4.56636,0,1,-0.7692194,1.584257,0.3945215,-0.4149124,0,3.237591,True
4.674561,0,1,-0.6749182,1.588922,0.4551667,-0.3349766,0,3.229598,True
4.776886,0,1,-0.5841942,1.573766,0.5093242,-0.2474128,0,3.220841,True
4.898193,0,1,-0.4616504,1.554171,0.5792568,-0.1587073,0,3.211971,True
4.998993,0,1,-0.358223,1.562899,0.6413636,-0.06887218,0,3.202987,True
5.108414,0,1,-0.2437353,1.580823,0.7078714,0.009156618,0,3.195184,True
5.209793,0,1,-0.1401911,1.584425,0.7634184,0.09736414,0,3.186363,True
5.319748,0,1,-0.02366066,1.564505,0.8235203,0.1776643,0,3.178334,True
5.429688,0,1,0.09607983,1.540551,0.8852303,0.2658475,0,3.169515,True
5.530396,0,1,0.2035313,1.547177,0.9462838,0.3474474,0,3.161355,True
5.644257,0,1,0.3091788,1.570241,1.018618,0.442129,0,3.151887,True
5.752319,0,1,0.4046211,1.58249,1.094824,0.5242876,0,3.143671,True
5.866043,0,1,0.4996104,1.564697,1.168658,0.6187262,0,3.134227,True
5.984863,0,1,0.6066072,1.537664,1.254616,0.7075775,0,3.125342,True
6.095917,0,1,0.7101135,1.546601,1.339294,0.7957607,0,3.116524,True
6.20752,0,1,0.8099842,1.563939,1.413294,0.8865069,0,3.107449,True
6.328262,0,1,0.9212136,1.566144,1.486686,0.9818565,0,3.097914,True
6.429855,0,1,1.016837,1.548268,1.545536,1.061598,0,3.08994,True
6.530106,0,1,1.118288,1.524953,1.60673,1.142056,0,3.081894,True
6.640686,0,1,1.233479,1.530967,1.672392,1.229498,0,3.07315,True
6.74147,0,1,1.335017,1.552016,1.737243,1.317366,0,3.064363,True
6.842194,0,1,1.425275,1.55752,1.802297,1.397253,0,3.056375,True
6.950974,0,1,1.515318,1.540426,1.87276,1.478282,0,3.048272,True
7.061951,0,1,1.598698,1.518719,1.940452,1.567255,0,3.039374,True
7.173294,0,1,1.687935,1.523552,2.001281,1.653592,0,3.030741,True
7.274414,0,1,1.776525,1.528851,2.048891,1.734183,0,3.022681,True
7.38472,0,1,1.884373,1.514107,2.103661,1.82363,0,3.013737,True
7.489273,0,1,1.990367,1.489614,2.148608,1.908048,0,3.005295,True
7.607651,0,1,2.128055,1.491436,2.20569,1.997458,0,2.996354,True
7.71907,0,1,2.228308,1.507911,2.260578,2.095321,0,2.986568,True
7.83139,0,1,2.30818,1.515617,2.313944,2.184817,0,2.977618,True
7.938904,0,1,2.378513,1.508547,2.363719,2.265007,0,2.969599,True
8.050797,0,1,2.445488,1.48987,2.416688,2.35415,0,2.960685,True
8.175613,0,1,2.518098,1.475689,2.492379,2.448965,0,2.951203,True
8.286148,0,1,2.583778,1.485599,2.566009,2.546842,0,2.941416,True
0.0224762,0,2,-3.033841,1.621081,-0.8930143,-4.039,0,3.6,True
0.1226959,0,2,-3.027175,1.618978,-0.885002,-3.960692,0,3.592169,True
0.2229919,0,2,-3.018133,1.621218,-0.8761548,-3.880258,0,3.584126,True
0.3437042,0,2,-3.002905,1.619164,-0.863104,-3.782674,0,3.574367,True
0.4669342,0,2,-2.977228,1.604696,-0.8454593,-3.686279,0,3.564728,True
