5/4/2022 9:20:29 AM
5.590933,0,2,1
4.604511,0,3,1
4.446636,1,3,1
3.521606,2,3,1
3.175987,2,1,0
0.9478683,2,2,1
2.845856,2,3,1
3.19397,1,1,0
3.485931,2,1,1
1.191788,1,1,1
3.495087,1,2,1
3.28244,1,2,1
3.386887,1,3,1
3.426193,2,2,1
