4/6/2022 12:57:23 PM
11.00185,0,2,0
8.96032,0,3,1
10.9921,2,2,0
4.356659,2,3,1
4.297348,1,2,1
5.737854,2,1,1
1.110779,1,1,1
5.734955,2,2,1
3.487732,1,1,1
5.379913,1,2,1
5.834473,1,3,1
6.505127,2,1,1
3.569885,2,3,1
3.921692,1,3,0
