Time, Path, Visible, Target
0.01445007,0,1,Rabbit
0.01567078,0,1,Rabbit
0.01547241,0,1,Rabbit
0.01499176,0,1,Rabbit
0.01512146,0,1,Rabbit
0.01512146,0,1,NorthBlock
0.01315308,0,1,NorthBlock
0.01560974,0,1,Rabbit
0.01509094,0,1,Rabbit
0.01660156,0,1,NorthBlock
0.01069641,0,1,Rabbit
0.01607513,0,1,Rabbit
0.01586151,0,1,NorthBlock
0.01609802,0,1,Rabbit
0.01499176,0,1,NorthBlock
0.01550293,0,1,NorthBlock
0.01550293,0,1,Rabbit
0.4718323,0,1,Rabbit
0.4718323,0,1,NorthBlock
0.7757263,0,1,NorthBlock
0.806366,0,1,Rabbit
0.989296,0,1,Rabbit
1.13485,0,1,NorthBlock
1.150551,0,1,Rabbit
1.380508,0,1,Rabbit
1.396263,0,1,NorthBlock
1.563774,0,1,NorthBlock
1.563774,0,1,Rabbit
1.818047,0,1,NorthBlock
1.818047,0,1,Rabbit
1.968353,0,1,NorthBlock
1.968353,0,1,Rabbit
2.177353,0,1,Rabbit
2.177353,0,1,NorthBlock
2.373711,0,1,NorthBlock
2.373711,0,1,Rabbit
2.523102,0,1,NorthBlock
2.692017,0,1,NorthBlock
3.266197,0,1,NorthBlock
3.266197,0,1,Rabbit
4.508881,0,1,NorthBlock
4.508881,0,1,Rabbit
4.676476,0,1,Rabbit
5.321991,0,1,Rabbit
5.445175,0,1,NorthBlock
5.776764,0,1,NorthBlock
5.776764,0,1,Rabbit
6.622635,0,1,Rabbit
6.74147,0,1,NorthBlock
0.01313019,0,2,NorthBlock
0.01142883,0,2,NorthBlock
0.01448822,0,2,NorthBlock
0.01432037,0,2,NorthBlock
0.01306152,0,2,NorthBlock
0.01663208,0,2,SouthBlock
0.01520538,0,2,SouthBlock
0.02793121,0,2,SouthBlock
0.02664948,0,2,SouthBlock
0.01542664,0,2,Rabbit
0.01535034,0,2,Rabbit
0.01502228,0,2,NorthBlock
0.01396179,0,2,NorthBlock
0.01605225,0,2,NorthBlock
0.01461792,0,2,Rabbit
0.01565552,0,2,NorthBlock
0.01565552,0,2,Rabbit
0.01525116,0,2,NorthBlock
0.01477051,0,2,Rabbit
0.01400757,0,2,Rabbit
0.01459503,0,2,NorthBlock
0.01474762,0,2,NorthBlock
0.02702332,0,2,NorthBlock
0.01199341,0,2,Rabbit
0.01377869,0,2,NorthBlock
0.01502991,0,2,Rabbit
0.2941742,0,2,Rabbit
0.9145508,0,2,Rabbit
1.088051,0,2,Rabbit
1.401192,0,2,Rabbit
1.717079,0,2,NorthBlock
1.918571,0,2,NorthBlock
2.11496,0,2,NorthBlock
2.144432,0,2,Rabbit
2.567757,0,2,NorthBlock
2.567757,0,2,Rabbit
2.77903,0,2,NorthBlock
2.77903,0,2,Rabbit
3.00161,0,2,Rabbit
3.084251,0,2,NorthBlock
5.441093,0,2,NorthBlock
5.441093,0,2,Rabbit
6.427498,0,2,Rabbit
0.01324463,0,3,NorthBlock
0.01564026,0,3,NorthBlock
0.01512146,0,3,NorthBlock
0.01411438,0,3,NorthBlock
0.0124054,0,3,NorthBlock
0.02702332,0,3,NorthBlock
0.0151062,0,3,SouthBlock
0.01446533,0,3,SouthBlock
0.01516724,0,3,SouthBlock
0.02786255,0,3,SouthBlock
0.01519775,0,3,Rabbit
0.01470947,0,3,Rabbit
0.0140686,0,3,NorthBlock
0.01525879,0,3,NorthBlock
0.01525879,0,3,Rabbit
0.014328,0,3,Rabbit
0.0151825,0,3,NorthBlock
0.01425171,0,3,Rabbit
0.0135498,0,3,Rabbit
0.01567078,0,3,NorthBlock
0.01443481,0,3,Rabbit
0.01559448,0,3,Rabbit
0.01470947,0,3,Rabbit
0.01538086,0,3,Rabbit
0.03025818,0,3,Rabbit
0.7234497,0,3,Rabbit
0.9056854,0,3,NorthBlock
0.996933,0,3,Rabbit
