Time, Path, Visible, Target
203.4297,0,1,Rabbit
203.4898,0,1,NorthBlock
203.6312,0,1,Rabbit
203.8329,0,1,Rabbit
203.8543,0,1,NorthBlock
204.3427,0,1,NorthBlock
205.0397,0,1,Rabbit
205.2962,0,1,Rabbit
205.4958,0,1,Rabbit
205.4958,0,1,NorthBlock
205.9498,0,1,Rabbit
206.2177,0,1,Rabbit
207.7506,0,1,Rabbit
208.2825,0,1,Rabbit
208.7962,0,1,Rabbit
208.973,0,1,Rabbit
209.1298,0,1,Rabbit
209.3747,0,1,Rabbit
209.6178,0,1,Rabbit
209.7734,0,1,Rabbit
209.994,0,1,Rabbit
210.4285,0,1,Rabbit
211.0505,0,1,NorthBlock
211.183,0,1,Rabbit
211.537,0,1,Rabbit
211.8611,0,1,Rabbit
215.5613,0,1,Rabbit
216.4135,0,1,Rabbit
216.6357,0,1,Rabbit
216.7917,0,1,Rabbit
0.3676147,0,1,Rabbit
0.5447845,0,1,NorthBlock
0.8978271,0,1,NorthBlock
1.777054,0,1,NorthBlock
2.174179,0,1,NorthBlock
2.888519,0,1,NorthBlock
2.888519,0,1,Rabbit
3.044769,0,1,NorthBlock
3.044769,0,1,Rabbit
3.240143,0,1,Rabbit
3.240143,0,1,NorthBlock
3.720657,0,1,NorthBlock
3.720657,0,1,Rabbit
3.884827,0,1,Rabbit
3.884827,0,1,NorthBlock
5.151184,0,1,NorthBlock
5.151184,0,1,Rabbit
5.576309,0,1,Rabbit
5.576309,0,1,NorthBlock
5.762238,0,1,Rabbit
5.762238,0,1,NorthBlock
6.427811,0,1,NorthBlock
6.427811,0,1,Rabbit
6.963791,0,1,Rabbit
7.164215,0,1,Rabbit
7.638687,0,1,NorthBlock
7.951462,0,1,NorthBlock
7.968918,0,1,Rabbit
8.367752,0,1,Rabbit
0.02342224,0,2,NorthBlock
0.02102661,0,2,NorthBlock
0.01933289,0,2,NorthBlock
0.01985168,0,2,Rabbit
0.01246643,0,2,SouthBlock
0.02059937,0,2,SouthBlock
0.02006531,0,2,Rabbit
0.0242157,0,2,Rabbit
0.02133179,0,2,Rabbit
0.01062012,0,2,Rabbit
0.01062012,0,2,NorthBlock
0.02125549,0,2,Rabbit
0.02287292,0,2,Rabbit
0.02430725,0,2,NorthBlock
0.01333618,0,2,NorthBlock
0.02185059,0,2,NorthBlock
0.01287842,0,2,Rabbit
0.01271057,0,2,Rabbit
0.02157593,0,2,Rabbit
0.02157593,0,2,NorthBlock
0.01290894,0,2,Rabbit
0.01353455,0,2,Rabbit
0.02160645,0,2,Rabbit
0.02340698,0,2,Rabbit
0.02378845,0,2,NorthBlock
0.01316833,0,2,Rabbit
0.3876495,0,2,Rabbit
0.3876495,0,2,NorthBlock
0.5539856,0,2,NorthBlock
0.5539856,0,2,Rabbit
