4/19/2022 6:21:17 PM
Time,Path,Invisibility,x_pos,y_pos,z_pos,target_x,target_y,target_z,target_visible
0.01296711,0,1,-3.010496,1.702875,-2.940935,-3,0,3,True
0.02154827,0,1,-3.017273,1.700979,-2.93388,-3,0,3,True
0.02531052,0,1,-3.027077,1.691024,-2.921648,-3,0,3,True
0.02074146,0,1,-3.035972,1.682198,-2.899925,-3,0,3,True
0.02254009,0,1,-3.039021,1.681826,-2.857094,-3,0,3,True
0.0237093,0,1,-3.036202,1.670544,-2.789881,-3,0,3,True
0.02242088,0,1,-3.02697,1.656589,-2.716648,-3,0,3,True
0.02308369,0,1,-3.011959,1.66324,-2.625037,-3,0,3,True
0.0228281,0,1,-3.005261,1.670176,-2.549995,-3,0,3,True
0.02162743,0,1,-3.00465,1.675968,-2.463983,-3,0,3,True
0.01207161,0,1,-3.005421,1.663913,-2.361665,-3,0,3,True
0.02116299,0,1,-3.011419,1.649218,-2.257278,-3,0,3,True
0.02314854,0,1,-3.020947,1.660404,-2.141127,-3,0,3,True
0.1120529,0,1,-3.020244,1.67256,-2.042644,-2.929028,0,2.992903,True
0.2124119,0,1,-3.013314,1.677821,-1.948176,-2.851036,0,2.985104,True
0.3324871,0,1,-2.999043,1.664903,-1.827617,-2.752176,0,2.975218,True
0.4351082,0,1,-2.978321,1.646364,-1.723683,-2.664101,0,2.96641,True
0.5457344,0,1,-2.940926,1.654274,-1.594995,-2.576584,0,2.957658,True
0.6560936,0,1,-2.898425,1.652777,-1.474784,-2.488496,0,2.94885,True
0.76581,0,1,-2.859061,1.653443,-1.351519,-2.407013,0,2.940701,True
0.8863525,0,1,-2.818799,1.643914,-1.222172,-2.312658,0,2.931266,True
0.9995441,0,1,-2.778003,1.620555,-1.078848,-2.229636,0,2.922964,True
1.105522,0,1,-2.737957,1.621541,-0.9575421,-2.134645,0,2.913465,True
1.215845,0,1,-2.671195,1.632931,-0.8304631,-2.044771,0,2.904477,True
1.331209,0,1,-2.583609,1.623152,-0.6903774,-1.95534,0,2.895534,True
1.443604,0,1,-2.49347,1.593557,-0.5627133,-1.868425,0,2.886842,True
