4/25/2022 8:24:35 AM
5.556034,0,2,1
6.005253,0,3,1
6.174721,1,1,1
5.272736,2,3,1
3.182121,1,1,0
4.72197,2,1,1
1.594818,2,3,1
0.3968658,2,2,1
4/25/2022 8:27:27 AM
1.775904,1,3,1
5.08749,1,3,1
5.293995,1,2,1
5.099701,2,1,1
2.096031,1,2,1
5.560509,2,2,1
4/25/2022 8:31:13 AM
