Time, Path, Visible, Target
40.44484,0,1,Rabbit
40.93456,0,1,Rabbit
41.15659,0,1,Rabbit
41.51183,0,1,Rabbit
41.99886,0,1,Rabbit
42.2351,0,1,Rabbit
0.7403603,0,1,Rabbit
1.152687,0,1,Rabbit
1.730968,0,1,Rabbit
1.897949,0,1,Rabbit
1.92149,0,1,NorthBlock
2.288326,0,1,NorthBlock
2.309349,0,1,Rabbit
2.629925,0,1,Rabbit
2.799538,0,1,Rabbit
3.24374,0,1,Rabbit
3.374863,0,1,NorthBlock
3.453678,0,1,Rabbit
3.540916,0,1,NorthBlock
3.708256,0,1,Rabbit
4.161987,0,1,Rabbit
4.454685,0,1,Rabbit
4.673862,0,1,NorthBlock
4.862499,0,1,NorthBlock
4.862499,0,1,Rabbit
5.263824,0,1,Rabbit
5.276569,0,1,NorthBlock
6.473137,0,2,NorthBlock
6.758797,0,2,NorthBlock
7.83852,0,2,SouthBlock
8.271294,0,2,SouthBlock
8.515316,0,2,SouthBlock
9.160709,0,2,SouthBlock
9.318779,0,2,SouthBlock
13.83567,0,2,Rabbit
16.0929,0,2,Rabbit
16.47907,0,2,Rabbit
16.76735,0,2,Rabbit
17.88924,0,2,Rabbit
18.36712,0,2,Rabbit
18.76592,0,2,Rabbit
20.84491,0,2,Rabbit
21.17957,0,2,Rabbit
21.51889,0,2,Rabbit
21.77766,0,2,Rabbit
22.84284,0,2,Rabbit
23.21228,0,2,Rabbit
23.97638,0,2,Rabbit
0.4907227,0,2,Rabbit
0.7669907,0,2,Rabbit
0.9771347,0,2,Rabbit
1.200089,0,2,Rabbit
1.564514,0,2,Rabbit
1.764206,0,2,NorthBlock
2.366371,0,2,Rabbit
2.477058,0,2,NorthBlock
2.531197,0,2,Rabbit
2.653061,0,2,NorthBlock
2.688858,0,2,Rabbit
2.90097,0,2,NorthBlock
3.065155,0,2,NorthBlock
3.078239,0,2,Rabbit
3.296997,0,2,Rabbit
3.31958,0,2,NorthBlock
3.466904,0,2,Rabbit
3.709106,0,2,Rabbit
3.744339,0,2,NorthBlock
3.896614,0,2,Rabbit
3.896614,0,2,NorthBlock
4.24157,0,2,NorthBlock
4.444191,0,2,NorthBlock
4.652672,0,2,NorthBlock
6.330193,0,2,NorthBlock
7.085655,0,2,NorthBlock
7.085655,0,2,Rabbit
7.529251,0,3,NorthBlock
7.720459,0,3,NorthBlock
8.818413,0,3,SouthBlock
9.216293,0,3,SouthBlock
10.03951,0,3,SouthBlock
10.38355,0,3,SouthBlock
10.92705,0,3,SouthBlock
11.33747,0,3,SouthBlock
16.12469,0,3,Rabbit
17.28071,0,3,Rabbit
17.74567,0,3,Rabbit
18.24876,0,3,Rabbit
18.60047,0,3,Rabbit
19.51241,0,3,NorthBlock
19.94418,0,3,Rabbit
0.2868576,0,3,Rabbit
1.84185,0,3,NorthBlock
2.164398,0,3,NorthBlock
2.187782,0,3,Rabbit
2.454033,0,3,Rabbit
2.620506,0,3,NorthBlock
2.66571,0,3,Rabbit
2.919594,0,3,Rabbit
2.966858,0,3,NorthBlock
3.533546,0,3,NorthBlock
3.533546,0,3,Rabbit
3.721497,0,3,NorthBlock
3.721497,0,3,Rabbit
4.232956,0,3,Rabbit
4.430229,0,3,NorthBlock
5.785721,0,3,NorthBlock
5.99688,0,3,NorthBlock
6.384834,0,3,NorthBlock
6.584381,0,3,NorthBlock
6.939064,2,1,NorthBlock
7.120293,2,1,NorthBlock
7.329216,2,1,NorthBlock
7.483978,2,1,NorthBlock
8.895447,2,1,SouthBlock
9.250496,2,1,SouthBlock
11.29246,2,1,SouthBlock
15.02516,2,1,Rabbit
15.21576,2,1,Rabbit
15.38044,2,1,Rabbit
15.571,2,1,Rabbit
15.85962,2,1,Rabbit
16.11491,2,1,Rabbit
16.42621,2,1,Rabbit
16.69167,2,1,Rabbit
17.39133,2,1,Rabbit
17.81409,2,1,Rabbit
18.1564,2,1,Rabbit
18.33315,2,1,Rabbit
18.48941,2,1,Rabbit
0.7759399,2,1,Rabbit
0.9757462,2,1,Rabbit
1.209114,2,1,Rabbit
1.865189,2,1,NorthBlock
1.900764,2,1,Rabbit
2.032333,2,1,NorthBlock
2.075661,2,1,Rabbit
2.287788,2,1,Rabbit
2.509026,2,1,Rabbit
2.709511,2,1,Rabbit
2.943207,2,1,Rabbit
2.943207,2,1,NorthBlock
3.364876,2,1,NorthBlock
3.364876,2,1,Rabbit
3.586197,2,1,Rabbit
3.942039,2,1,Rabbit
0.1659012,2,1,Rabbit
0.5088577,2,1,Rabbit
0.8539505,2,1,Rabbit
0.8788223,2,1,NorthBlock
1.222313,2,1,Rabbit
1.396896,2,1,Rabbit
1.687569,2,1,NorthBlock
1.864449,2,1,NorthBlock
