5/4/2022 9:14:09 AM
8.299698,0,2,1
7.832077,0,3,1
10.37535,1,3,0
9.005783,2,3,1
3.179047,2,1,0
0.1117249,2,2,1
4.326859,2,3,1
4.17099,1,1,1
4.090027,2,1,1
0.9179993,1,1,1
4.671234,1,2,1
4.794952,1,2,1
4.30307,1,3,1
5.067474,2,2,1
